run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,last_battle_enemy_count,notes
482,12826,2,Normal,32,6,6,6,0,27,36,0,2,120,0,1,2,12,3,3,3,0,0,0,0,168,12,44,0,1,1,4,1,+1 levelup
482,12826,3,Normal,28,4,4,4,0,36,25,2,2,40,0,2,2,3,0,0,0,0,0,0,0,144,11,18,0,1,1,4,1,
482,12826,4,Normal,1,1,1,0,0,25,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,26,25,2,1,0,0,4,2,party wiped
483,12827,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,0,8,1,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
483,12827,2,Normal,33,4,4,4,0,27,16,0,2,80,0,1,2,5,3,3,12,0,0,0,0,112,18,22,0,1,1,4,1,+1 levelup
483,12827,3,Normal,27,3,3,3,0,16,23,2,2,60,0,2,2,10,0,0,2,0,0,0,0,128,-7,20,0,1,1,4,2,
483,12827,4,Normal,12,3,3,2,0,23,0,2,2,20,0,2,2,4,0,0,0,0,0,0,0,72,23,12,1,0,0,4,2,party wiped
484,12828,1,Normal,31,4,4,4,0,27,27,0,0,80,0,1,1,3,10,0,15,3,3,0,0,112,0,19,0,1,1,5,1,floor1_town
484,12828,2,Normal,37,4,4,4,0,27,35,0,3,80,0,1,2,1,3,2,16,0,1,0,0,112,0,12,0,1,1,5,1,+1 levelup
484,12828,3,Normal,39,5,5,5,0,35,35,3,3,60,0,2,2,3,0,1,13,0,0,0,0,150,0,16,0,1,1,5,1,
484,12828,4,Normal,26,5,5,5,0,35,35,3,3,60,0,2,2,5,0,0,10,0,0,0,0,150,0,17,0,1,1,5,1,
484,12828,5,Normal,40,6,6,6,0,35,42,3,6,100,0,2,3,6,0,0,4,0,0,0,0,228,0,21,0,1,1,5,1,+1 levelup
484,12828,6,Normal,32,6,6,3,2,42,0,6,6,40,0,3,3,4,0,0,0,0,0,0,0,115,42,19,1,0,0,5,1,party wiped; flee×2
485,12829,1,Normal,39,5,5,5,0,27,35,0,2,100,0,1,2,6,11,2,15,3,3,0,0,140,0,26,0,1,1,6,1,floor1_town; +1 levelup
485,12829,2,Normal,32,5,5,5,0,35,35,2,2,100,0,2,2,4,3,3,11,0,0,0,0,140,0,25,0,1,1,6,1,
485,12829,3,Normal,14,2,2,1,0,35,0,2,2,0,0,2,2,0,0,0,12,0,0,0,0,22,35,5,1,0,0,6,1,party wiped
486,12830,1,Normal,32,3,3,3,0,27,27,0,0,60,0,1,1,1,6,1,15,3,3,0,0,84,0,15,0,1,1,4,1,floor1_town
486,12830,2,Normal,33,3,3,3,0,27,24,0,3,60,0,1,2,2,3,3,15,0,0,0,0,84,12,13,0,1,1,4,1,+1 levelup
486,12830,3,Normal,24,4,4,3,0,24,0,3,3,0,0,2,2,9,0,0,7,0,0,0,0,138,24,23,1,0,0,4,2,party wiped
487,12831,1,Normal,40,2,2,2,0,27,27,0,0,40,0,1,1,3,2,0,15,3,3,0,0,56,0,8,0,1,1,3,1,floor1_town
487,12831,2,Normal,28,3,3,3,0,27,36,0,2,60,0,1,2,6,3,0,11,0,3,0,0,84,0,14,0,1,1,3,1,+1 levelup
487,12831,3,Normal,32,3,3,3,0,36,25,2,2,20,0,2,2,3,0,3,9,0,0,0,0,116,11,18,0,1,1,3,1,
487,12831,4,Normal,36,3,3,3,0,25,36,2,2,40,0,2,2,5,0,0,6,0,0,0,0,78,-11,16,0,1,1,3,1,
487,12831,5,Normal,38,4,4,4,0,36,36,2,2,40,0,2,2,4,0,0,4,0,0,0,0,122,0,16,0,1,1,3,1,
487,12831,6,Normal,29,4,4,4,0,36,36,2,2,40,0,2,2,4,0,0,0,0,0,0,0,122,0,11,0,1,1,3,1,
487,12831,7,Normal,10,2,2,1,0,36,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,44,36,4,1,0,0,3,2,party wiped
488,12832,1,Normal,32,5,5,5,0,27,36,0,2,100,0,1,2,3,11,0,15,3,3,0,0,140,0,26,0,1,1,6,1,floor1_town; +1 levelup
488,12832,2,Normal,36,4,4,4,0,36,28,2,2,80,0,2,2,4,3,3,12,0,0,0,0,112,8,26,0,1,1,6,1,
488,12832,3,Normal,30,2,2,2,0,28,21,2,2,0,0,2,2,0,0,0,13,0,0,0,0,44,7,4,0,1,1,6,1,
488,12832,4,Normal,38,4,4,4,0,21,15,2,2,0,0,2,2,1,0,0,13,0,0,0,0,110,6,11,0,1,1,6,1,
488,12832,5,Normal,34,5,5,5,0,15,36,2,2,80,0,2,2,9,0,0,4,0,0,0,0,156,-21,25,0,1,1,6,1,
488,12832,6,Normal,27,2,2,2,0,36,45,2,4,40,0,2,3,3,0,0,1,0,0,0,0,78,0,9,0,1,1,6,2,+1 levelup
488,12832,7,Normal,1,1,1,0,0,45,0,4,4,0,0,3,3,1,0,0,0,0,0,0,0,45,45,7,1,0,0,6,2,party wiped
489,12833,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,0,9,0,15,3,3,0,0,84,0,17,0,1,1,4,1,floor1_town
489,12833,2,Normal,34,5,5,5,0,27,34,0,1,100,0,1,2,4,3,3,13,0,0,0,0,140,12,26,0,1,1,4,1,+1 levelup
489,12833,3,Normal,36,3,3,3,0,34,18,1,1,0,0,2,2,1,0,0,14,0,0,0,0,66,16,13,0,1,1,4,1,
489,12833,4,Normal,27,5,5,4,0,18,0,1,1,60,0,2,2,12,0,0,4,0,0,0,0,150,18,26,1,0,0,4,2,party wiped
490,12834,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,7,6,2,15,3,3,0,0,112,0,22,0,1,1,5,1,floor1_town
490,12834,2,Normal,28,4,4,4,0,27,25,0,2,80,0,1,2,0,3,3,16,0,0,0,0,112,11,14,0,1,1,5,1,+1 levelup
490,12834,3,Normal,36,5,5,5,0,25,27,2,2,60,0,2,2,6,0,0,10,0,0,0,0,194,-2,19,0,1,1,5,1,
490,12834,4,Normal,36,4,4,4,0,27,36,2,2,60,0,2,2,8,0,0,2,0,0,0,0,150,-9,16,0,1,1,5,1,
490,12834,5,Normal,25,3,3,3,0,36,21,2,4,40,0,2,3,1,0,0,2,0,0,0,0,100,39,11,0,1,1,5,2,+1 levelup
490,12834,6,Normal,4,1,1,0,0,21,0,4,4,0,0,3,3,2,0,0,0,0,0,0,0,35,21,7,1,0,0,5,2,party wiped
491,12835,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,3,7,4,15,3,3,0,0,84,0,20,0,1,1,4,1,floor1_town
491,12835,2,Normal,31,2,2,2,0,27,35,0,2,40,0,1,2,1,3,2,14,0,1,0,0,56,0,11,0,1,1,4,1,+1 levelup
491,12835,3,Normal,26,4,4,4,0,35,19,2,2,60,0,2,2,4,0,1,11,0,0,0,0,150,16,15,0,1,1,4,1,
491,12835,4,Normal,34,3,3,3,0,19,35,2,2,20,0,2,2,4,0,0,7,0,0,0,0,116,-16,11,0,1,1,4,2,
491,12835,5,Normal,35,4,4,4,0,35,14,2,2,0,0,2,2,7,0,0,1,0,0,0,0,132,21,24,0,1,1,4,1,
491,12835,6,Normal,8,1,1,0,0,14,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,14,3,1,0,0,4,2,party wiped
492,12836,1,Normal,34,4,4,4,0,27,27,0,0,80,0,1,1,3,9,3,15,3,3,0,0,112,0,25,0,1,1,5,1,floor1_town
492,12836,2,Normal,39,3,3,3,0,27,16,0,2,60,0,1,2,3,3,3,13,0,0,0,0,84,19,17,0,1,1,5,1,+1 levelup
492,12836,3,Normal,28,2,2,2,0,16,28,2,2,20,0,2,2,3,0,0,10,0,0,0,0,72,-12,9,0,1,1,5,1,
492,12836,4,Normal,35,2,2,2,0,28,24,2,2,40,0,2,2,5,0,0,5,0,0,0,0,78,4,14,0,1,1,5,2,
492,12836,5,Normal,27,1,1,1,0,24,19,2,2,20,0,2,2,2,0,0,3,0,0,0,0,50,5,6,0,1,1,5,2,
492,12836,6,Normal,33,4,4,2,2,19,2,2,2,20,0,2,2,3,0,0,0,0,0,0,0,94,17,13,0,1,1,5,1,flee×2
492,12836,7,Normal,17,3,3,0,2,2,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,12,2,1,1,0,0,5,1,party wiped; flee×2
493,12837,1,Normal,26,4,4,4,0,27,27,0,0,80,0,1,1,5,7,0,15,3,3,0,0,112,0,21,0,1,1,5,1,floor1_town
493,12837,2,Normal,35,3,3,3,0,27,25,0,2,60,0,1,2,2,3,0,15,0,3,0,0,84,9,10,0,1,1,5,1,+1 levelup
493,12837,3,Normal,26,4,4,4,0,25,23,2,2,60,0,2,2,7,0,3,9,0,0,0,0,150,2,22,0,1,1,5,1,
493,12837,4,Normal,34,3,3,2,1,23,2,2,2,60,0,2,2,9,0,0,0,0,0,0,0,118,21,18,0,1,1,5,2,flee×1
493,12837,5,Normal,24,3,3,0,2,2,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,1,party wiped; flee×2
494,12838,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,5,8,2,15,3,3,0,0,84,0,20,0,1,1,4,1,floor1_town
494,12838,2,Normal,31,4,4,4,0,27,19,0,3,80,0,1,2,3,3,3,13,0,0,0,0,112,16,17,0,1,1,4,1,+1 levelup
494,12838,3,Normal,33,2,2,2,0,19,34,3,3,40,0,2,2,5,0,0,9,0,0,0,0,78,-15,15,0,1,1,4,2,
494,12838,4,Normal,22,5,5,4,0,34,0,3,3,40,0,2,2,11,0,0,0,0,0,0,0,179,34,30,1,0,0,4,2,party wiped
495,12839,1,Normal,27,4,4,4,0,27,27,0,0,80,0,1,1,2,8,0,15,3,3,0,0,112,0,16,0,1,1,5,1,floor1_town
495,12839,2,Normal,30,5,5,5,0,27,14,0,3,100,0,1,2,3,3,3,14,0,0,0,0,140,21,25,0,1,1,5,1,+1 levelup
495,12839,3,Normal,14,1,1,0,0,14,0,3,3,0,0,2,2,0,0,0,16,0,0,0,0,0,14,1,1,0,0,5,2,party wiped
496,12840,1,Normal,35,2,2,2,0,27,27,0,0,40,0,1,1,1,3,0,15,3,3,0,0,56,0,8,0,1,1,3,1,floor1_town
496,12840,2,Normal,33,4,4,4,0,27,22,0,2,80,0,1,2,2,3,3,13,0,0,0,0,112,12,19,0,1,1,3,1,+1 levelup
496,12840,3,Normal,34,5,5,5,0,22,11,2,2,80,0,2,2,13,0,0,0,0,0,0,0,200,11,34,0,1,1,3,2,
496,12840,4,Normal,21,4,4,1,2,11,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,37,34,7,1,0,0,3,1,party wiped; flee×2
497,12841,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,2,8,2,15,3,3,0,0,84,0,16,0,1,1,4,1,floor1_town
497,12841,2,Normal,32,4,4,4,0,27,28,0,1,80,0,1,2,2,3,2,15,0,1,0,0,112,8,15,0,1,1,4,1,+1 levelup
497,12841,3,Normal,27,2,2,2,0,28,36,1,1,40,0,2,2,3,0,1,14,0,0,0,0,78,-8,11,0,1,1,4,1,
497,12841,4,Normal,33,4,4,4,0,36,16,1,1,40,0,2,2,5,0,0,10,0,0,0,0,188,20,22,0,1,1,4,2,
497,12841,5,Normal,31,3,3,3,0,16,36,1,1,40,0,2,2,7,0,0,4,0,0,0,0,100,-20,21,0,1,1,4,1,
497,12841,6,Normal,27,2,2,2,0,36,22,1,1,0,0,2,2,1,0,0,3,0,0,0,0,66,14,7,0,1,1,4,1,
497,12841,7,Normal,32,2,2,1,0,22,0,1,1,0,0,2,2,3,0,0,0,0,0,0,0,61,22,10,1,0,0,4,2,party wiped
498,12842,1,Normal,36,3,3,3,0,27,27,0,0,60,0,1,1,2,7,1,15,3,3,0,0,84,0,17,0,1,1,4,1,floor1_town
498,12842,2,Normal,39,2,2,2,0,27,35,0,2,40,0,1,2,2,3,3,14,0,0,0,0,56,0,10,0,1,1,4,1,+1 levelup
498,12842,3,Normal,13,1,1,0,0,35,0,2,2,0,0,2,2,4,0,0,12,0,0,0,0,40,35,8,1,0,0,4,2,party wiped
499,12843,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,2,7,5,15,3,3,0,0,84,0,21,0,1,1,4,1,floor1_town
499,12843,2,Normal,33,5,5,5,0,27,35,0,2,100,0,1,2,7,3,3,10,0,0,0,0,140,0,30,0,1,1,4,1,+1 levelup
499,12843,3,Normal,33,6,6,6,0,35,35,2,2,80,0,2,2,9,0,0,1,0,0,0,0,222,0,28,0,1,1,4,2,
499,12843,4,Normal,9,1,1,0,0,35,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,24,35,7,1,0,0,4,2,party wiped
500,12844,1,Normal,37,5,5,5,0,27,36,0,1,100,0,1,2,4,10,1,15,3,3,0,0,140,0,27,0,1,1,6,1,floor1_town; +1 levelup
500,12844,2,Normal,30,3,3,3,0,36,36,1,1,60,0,2,2,0,3,0,15,0,3,0,0,84,0,9,0,1,1,6,1,
500,12844,3,Normal,29,4,4,4,0,36,36,1,1,80,0,2,2,7,0,3,10,0,0,0,0,134,0,25,0,1,1,6,1,
500,12844,4,Normal,30,5,5,5,0,36,30,1,3,140,0,2,3,6,0,0,6,0,0,0,0,218,14,24,0,1,1,6,2,+1 levelup
500,12844,5,Normal,33,2,2,2,0,30,38,3,3,40,0,3,3,2,0,0,5,0,0,0,0,78,-8,10,0,1,1,6,2,
500,12844,6,Normal,10,3,3,2,0,38,0,3,3,40,0,3,3,5,0,0,0,0,0,0,0,120,38,17,1,0,0,6,2,party wiped
501,12845,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,2,4,0,15,3,3,0,0,84,0,12,0,1,1,4,1,floor1_town
501,12845,2,Normal,37,4,4,4,0,27,34,0,3,80,0,1,2,0,3,2,17,0,1,0,0,112,0,15,0,1,1,4,1,+1 levelup
501,12845,3,Normal,23,3,3,2,0,34,0,3,3,20,0,2,2,11,0,1,8,0,0,0,0,105,34,22,1,0,0,4,2,party wiped
502,12846,1,Normal,37,3,3,3,0,27,27,0,0,60,0,1,1,2,8,3,15,3,3,0,0,84,12,24,0,1,1,4,1,floor1_town
502,12846,2,Normal,38,5,5,5,0,27,34,0,1,100,0,1,2,4,3,3,11,0,0,0,0,140,0,21,0,1,1,4,1,+1 levelup
502,12846,3,Normal,37,8,8,8,0,34,22,1,1,100,0,2,2,6,0,0,6,0,0,0,0,250,12,28,0,1,1,4,1,
502,12846,4,Normal,39,4,4,2,2,22,12,1,4,40,0,2,3,6,0,0,0,0,0,0,0,100,30,17,0,1,1,4,1,+1 levelup; flee×2
502,12846,5,Normal,32,2,2,0,2,12,12,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,flee×2
502,12846,6,Normal,26,1,1,0,1,12,12,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,flee×1
502,12846,7,Normal,16,3,3,0,2,12,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,15,12,2,1,0,0,4,2,party wiped; flee×2
503,12847,1,Normal,30,2,2,2,0,27,27,0,0,40,0,1,1,1,1,0,15,3,3,0,0,56,0,5,0,1,1,3,1,floor1_town
503,12847,2,Normal,32,4,4,4,0,27,35,0,2,80,0,1,2,3,3,3,14,0,0,0,0,112,0,19,0,1,1,3,1,+1 levelup
503,12847,3,Normal,15,2,2,1,0,35,0,2,2,20,0,2,2,2,0,0,13,0,0,0,0,58,35,6,1,0,0,3,2,party wiped
504,12848,1,Normal,38,5,5,5,0,27,34,0,2,100,0,1,2,6,12,0,15,3,3,0,0,140,0,27,0,1,1,6,1,floor1_town; +1 levelup
504,12848,2,Normal,28,1,1,1,0,34,34,2,2,20,0,2,2,0,1,0,17,2,3,0,0,28,0,3,0,1,1,6,1,
504,12848,3,Normal,38,4,4,4,0,34,26,2,2,100,0,2,2,8,2,3,10,0,0,0,0,184,8,29,0,1,1,6,2,
504,12848,4,Normal,26,2,2,2,0,26,34,2,2,20,0,2,2,7,0,0,4,0,0,0,0,72,-8,14,0,1,1,6,1,
504,12848,5,Normal,25,4,4,3,0,34,0,2,2,40,0,2,2,5,0,0,1,0,0,0,0,130,34,17,1,0,0,6,2,party wiped
505,12849,1,Normal,30,3,3,3,0,27,27,0,0,60,0,1,1,4,6,0,15,3,3,0,0,84,0,15,0,1,1,4,1,floor1_town
505,12849,2,Normal,37,3,3,3,0,27,19,0,1,60,0,1,2,5,3,3,11,0,0,0,0,84,28,23,0,1,1,4,1,+1 levelup
505,12849,3,Normal,29,3,3,3,0,19,19,1,1,20,0,2,2,2,0,0,10,0,0,0,0,72,0,13,0,1,1,4,1,
505,12849,4,Normal,28,2,2,2,0,19,35,1,1,20,0,2,2,1,0,0,9,0,0,0,0,50,-16,3,0,1,1,4,1,
505,12849,5,Normal,32,5,5,4,0,35,0,1,1,80,0,2,2,11,0,0,0,0,0,0,0,193,35,26,1,0,0,4,2,party wiped
506,12850,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,1,4,2,15,3,3,0,0,84,0,15,0,1,1,4,1,floor1_town
506,12850,2,Normal,30,2,2,2,0,27,36,0,2,40,0,1,2,2,3,1,14,0,2,0,0,56,0,8,0,1,1,4,1,+1 levelup
506,12850,3,Normal,32,3,3,3,0,36,19,2,2,40,0,2,2,2,0,2,14,0,0,0,0,100,17,13,0,1,1,4,1,
506,12850,4,Normal,32,2,2,2,0,19,18,2,2,20,0,2,2,2,0,0,12,0,0,0,0,50,1,7,0,1,1,4,1,
506,12850,5,Normal,31,3,3,3,0,18,24,2,2,60,0,2,2,8,0,0,6,0,0,0,0,106,-6,22,0,1,1,4,1,
506,12850,6,Normal,39,3,3,3,0,24,36,2,2,20,0,2,2,6,0,0,0,0,0,0,0,94,-12,19,0,1,1,4,2,
506,12850,7,Normal,18,3,3,0,2,36,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,41,36,3,1,0,0,4,2,party wiped; flee×2
507,12851,1,Normal,31,2,2,2,0,27,27,0,0,40,0,1,1,3,4,1,15,3,3,0,0,56,0,12,0,1,1,3,1,floor1_town
507,12851,2,Normal,40,4,4,4,0,27,34,0,3,80,0,1,2,7,3,3,9,0,0,0,0,112,0,21,0,1,1,3,1,+1 levelup
507,12851,3,Normal,25,4,4,3,0,34,0,3,3,20,0,2,2,5,0,0,4,0,0,0,0,113,34,15,1,0,0,3,2,party wiped
508,12852,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,5,7,6,15,3,3,0,0,84,12,25,0,1,1,4,1,floor1_town
508,12852,2,Normal,29,2,2,2,0,27,35,0,2,40,0,1,2,2,3,2,14,0,1,0,0,56,0,9,0,1,1,4,1,+1 levelup
508,12852,3,Normal,37,2,2,2,0,35,35,2,2,20,0,2,2,0,0,1,14,0,0,0,0,72,0,5,0,1,1,4,2,
508,12852,4,Normal,38,6,6,6,0,35,26,2,2,100,0,2,2,13,0,0,1,0,0,0,0,228,9,38,0,1,1,4,1,
508,12852,5,Normal,13,2,2,1,0,26,0,2,2,20,0,2,2,2,0,0,0,0,0,0,0,43,26,10,1,0,0,4,2,party wiped
509,12853,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,6,4,0,15,3,3,0,0,112,0,20,0,1,1,5,1,floor1_town
509,12853,2,Normal,33,3,3,3,0,27,34,0,2,60,0,1,2,0,3,1,15,0,2,0,0,84,0,10,0,1,1,5,1,+1 levelup
509,12853,3,Normal,26,2,2,2,0,34,34,2,2,40,0,2,2,2,0,2,14,0,0,0,0,78,0,8,0,1,1,5,2,
509,12853,4,Normal,40,5,5,5,0,34,34,2,2,60,0,2,2,6,0,0,8,0,0,0,0,172,0,23,0,1,1,5,1,
509,12853,5,Normal,13,3,3,2,0,34,0,2,2,0,0,2,2,5,0,0,3,0,0,0,0,90,34,16,1,0,0,5,2,party wiped
510,12854,1,Normal,40,3,3,3,0,27,27,0,0,60,0,1,1,5,7,0,15,3,3,0,0,84,0,15,0,1,1,4,1,floor1_town
510,12854,2,Normal,40,3,3,3,0,27,28,0,1,60,0,1,2,1,3,2,16,0,1,0,0,84,8,15,0,1,1,4,1,+1 levelup
510,12854,3,Normal,37,3,3,3,0,28,36,1,1,60,0,2,2,7,0,1,9,0,0,0,0,128,-8,15,0,1,1,4,2,
510,12854,4,Normal,30,3,3,3,0,36,36,1,1,40,0,2,2,2,0,0,9,0,0,0,0,78,0,9,0,1,1,4,1,
510,12854,5,Normal,27,2,2,2,0,36,29,1,1,0,0,2,2,2,0,0,9,0,0,0,0,66,7,8,0,1,1,4,2,
510,12854,6,Normal,26,2,2,2,0,29,36,1,1,40,0,2,2,3,0,0,6,0,0,0,0,56,-7,8,0,1,1,4,1,
510,12854,7,Normal,15,3,3,2,0,36,0,1,3,60,0,2,3,6,0,0,0,0,0,0,0,112,54,21,1,0,0,4,2,party wiped; +1 levelup
511,12855,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,7,8,1,15,3,3,0,0,84,0,20,0,1,1,4,1,floor1_town
511,12855,2,Normal,36,4,4,4,0,27,34,0,2,80,0,1,2,4,3,3,11,0,0,0,0,112,0,18,0,1,1,4,1,+1 levelup
511,12855,3,Normal,29,3,3,3,0,34,34,2,2,100,0,2,2,8,0,0,3,0,0,0,0,140,0,14,0,1,1,4,1,
511,12855,4,Normal,28,3,3,2,1,34,9,2,2,20,0,2,2,4,0,0,0,0,0,0,0,78,25,14,0,1,1,4,2,flee×1
511,12855,5,Normal,38,3,3,1,2,9,5,2,2,0,0,2,2,1,0,0,0,0,0,0,0,22,29,5,0,1,1,4,1,flee×2
511,12855,6,Normal,28,3,3,0,2,5,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,1,party wiped; flee×2
512,12856,1,Normal,25,4,4,4,0,27,27,0,0,80,0,1,1,5,10,5,15,3,3,0,0,112,0,28,0,1,1,5,1,floor1_town
512,12856,2,Normal,29,2,2,2,0,27,36,0,2,40,0,1,2,3,3,3,14,0,0,0,0,56,0,15,0,1,1,5,1,+1 levelup
512,12856,3,Normal,29,4,4,4,0,36,36,2,2,80,0,2,2,7,0,0,9,0,0,0,0,156,0,17,0,1,1,5,2,
512,12856,4,Normal,30,4,4,4,0,36,25,2,2,40,0,2,2,8,0,0,3,0,0,0,0,144,11,21,0,1,1,5,2,
512,12856,5,Normal,40,1,1,1,0,25,25,2,2,40,0,2,2,2,0,0,3,0,0,0,0,56,0,8,0,1,1,5,2,
512,12856,6,Normal,9,2,2,1,0,25,0,2,3,20,0,2,3,3,0,0,0,0,0,0,0,67,53,10,1,0,0,5,2,party wiped; +1 levelup
513,12857,1,Normal,33,2,2,2,0,27,27,0,0,40,0,1,1,3,5,1,15,3,3,0,0,56,0,13,0,1,1,3,1,floor1_town
513,12857,2,Normal,27,5,5,4,0,27,0,0,2,80,0,1,2,4,3,3,11,0,0,0,0,131,35,19,1,0,0,3,1,party wiped; +1 levelup
514,12858,1,Normal,26,4,4,4,0,27,27,0,0,80,0,1,1,4,6,0,15,3,3,0,0,112,0,18,0,1,1,5,1,floor1_town
514,12858,2,Normal,38,6,6,6,0,27,26,0,2,120,0,1,2,4,3,1,13,0,2,0,0,168,9,31,0,1,1,5,1,+1 levelup
514,12858,3,Normal,27,2,2,2,0,26,17,2,2,40,0,2,2,3,0,2,12,0,0,0,0,78,9,12,0,1,1,5,1,
514,12858,4,Normal,38,4,4,4,0,17,19,2,5,80,0,2,3,9,0,0,3,0,0,0,0,178,23,29,0,1,1,5,1,+1 levelup
514,12858,5,Normal,35,2,2,2,0,19,33,5,5,20,0,3,3,1,0,0,2,0,0,0,0,50,-14,6,0,1,1,5,1,
514,12858,6,Normal,23,4,4,1,2,33,0,5,5,20,0,3,3,2,0,0,0,0,0,0,0,63,33,12,1,0,0,5,1,party wiped; flee×2
515,12859,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,6,9,7,15,3,3,0,0,84,24,32,0,1,1,4,1,floor1_town
515,12859,2,Normal,25,5,5,5,0,27,23,0,2,100,0,1,2,2,3,3,15,0,0,0,0,140,12,20,0,1,1,4,1,+1 levelup
515,12859,3,Normal,35,5,5,4,0,23,0,2,2,20,0,2,2,6,0,0,10,0,0,0,0,94,23,20,1,0,0,4,2,party wiped
516,12860,1,Normal,26,2,2,2,0,27,27,0,0,40,0,1,1,1,3,0,15,3,3,0,0,56,0,9,0,1,1,3,1,floor1_town
516,12860,2,Normal,25,2,2,1,0,27,0,0,0,20,0,1,1,3,3,3,12,0,0,0,0,46,27,15,1,0,0,3,1,party wiped
517,12861,1,Normal,35,3,3,3,0,27,27,0,0,60,0,1,1,1,7,0,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
517,12861,2,Normal,35,5,5,4,0,27,0,0,2,80,0,1,2,3,3,3,12,0,0,0,0,125,34,20,1,0,0,4,1,party wiped; +1 levelup
518,12862,1,Normal,27,4,4,4,0,27,27,0,0,80,0,1,1,1,9,0,15,3,3,0,0,112,0,17,0,1,1,5,1,floor1_town
518,12862,2,Normal,31,1,1,1,0,27,35,0,2,20,0,1,2,1,1,0,14,2,3,0,0,28,0,3,0,1,1,5,1,+1 levelup
518,12862,3,Normal,38,2,2,2,0,35,35,2,2,20,0,2,2,0,2,1,15,0,2,0,0,50,0,5,0,1,1,5,1,
518,12862,4,Normal,40,5,5,5,0,35,35,2,2,100,0,2,2,13,0,2,4,0,0,0,0,228,0,30,0,1,1,5,2,
518,12862,5,Normal,34,4,4,4,0,35,35,2,2,40,0,2,2,4,0,0,0,0,0,0,0,100,0,18,0,1,1,5,1,
518,12862,6,Normal,4,1,1,0,0,35,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,12,35,3,1,0,0,5,2,party wiped
519,12863,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,11,9,4,15,3,3,0,0,112,12,34,0,1,1,5,1,floor1_town
519,12863,2,Normal,28,5,5,5,0,27,35,0,3,100,0,1,2,5,3,3,10,0,0,0,0,140,0,24,0,1,1,5,1,+1 levelup
519,12863,3,Normal,28,1,1,1,0,35,35,3,3,0,0,2,2,2,0,0,9,0,0,0,0,44,0,6,0,1,1,5,2,
519,12863,4,Normal,28,5,5,4,0,35,0,3,3,60,0,2,2,10,0,0,0,0,0,0,0,184,35,32,1,0,0,5,1,party wiped
520,12864,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,2,7,0,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
520,12864,2,Normal,35,3,3,3,0,27,23,0,3,60,0,1,2,3,3,3,13,0,0,0,0,84,11,13,0,1,1,4,1,+1 levelup
520,12864,3,Normal,38,2,2,2,0,23,22,3,3,60,0,2,2,9,0,0,5,0,0,0,0,106,1,19,0,1,1,4,2,
520,12864,4,Normal,38,4,4,4,0,22,27,3,3,80,0,2,2,7,0,0,0,0,0,0,0,134,-5,20,0,1,1,4,2,
520,12864,5,Normal,22,1,1,0,0,27,0,3,3,0,0,2,2,1,0,0,0,0,0,0,0,26,27,3,1,0,0,4,2,party wiped
521,12865,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,4,12,4,15,3,3,0,0,112,0,29,0,1,1,5,1,floor1_town
521,12865,2,Normal,29,4,4,4,0,27,36,0,2,80,0,1,2,1,3,2,15,0,1,0,0,112,0,14,0,1,1,5,1,+1 levelup
