run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,notes
453,12797,6,Normal,35,4,4,4,0,42,24,3,3,80,0,3,3,3,0,0,9,0,0,0,0,112,18,16,0,1,1,4,
453,12797,7,Normal,35,4,4,4,0,24,33,3,3,80,0,3,3,2,0,0,7,0,0,0,0,112,-9,16,0,1,1,4,
453,12797,8,Normal,30,2,2,2,0,33,24,3,3,40,0,3,3,1,0,0,6,0,0,0,0,56,9,6,0,1,1,4,
453,12797,9,Normal,28,2,2,2,0,24,50,3,5,40,0,3,4,1,0,0,5,0,0,0,0,56,-9,4,0,1,1,4,+1 levelup
453,12797,10,Normal,27,2,2,2,0,50,27,5,5,40,0,4,4,0,0,0,5,0,0,0,0,56,23,5,0,1,1,4,
454,12798,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,3,9,4,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
454,12798,2,Normal,33,3,3,3,0,27,34,0,2,60,0,1,2,3,3,3,15,0,0,0,0,84,0,17,0,1,1,5,+1 levelup
454,12798,3,Normal,27,2,2,2,0,34,34,2,2,40,0,2,2,2,0,0,16,0,0,0,0,56,0,7,0,1,1,5,
454,12798,4,Normal,35,5,5,5,0,34,23,2,2,100,0,2,2,7,0,0,12,0,0,0,0,140,11,21,0,1,1,5,
454,12798,5,Normal,37,4,4,4,0,23,43,2,5,80,0,2,3,5,0,0,10,0,0,0,0,112,-11,17,0,1,1,5,+1 levelup
454,12798,6,Normal,35,2,2,2,0,43,34,5,5,40,0,3,3,1,0,0,9,0,0,0,0,56,9,9,0,1,1,5,
454,12798,7,Normal,29,4,4,4,0,34,34,5,5,80,0,3,3,2,0,0,7,0,0,0,0,112,0,13,0,1,1,5,
454,12798,8,Normal,35,2,2,2,0,34,40,5,5,40,0,3,3,2,0,0,5,0,0,0,0,56,-6,9,0,1,1,5,
454,12798,9,Normal,37,6,6,6,0,40,36,5,8,120,0,3,4,2,0,0,3,0,0,0,0,168,13,18,0,1,1,5,+1 levelup
454,12798,10,Normal,36,5,5,5,0,36,42,8,8,100,0,4,4,1,0,0,2,0,0,0,0,140,-6,8,0,1,1,5,
455,12799,1,Normal,28,5,5,5,0,27,35,0,2,100,0,1,2,5,10,0,15,3,3,0,0,140,0,28,0,1,1,6,floor1_town; +1 levelup
455,12799,2,Normal,31,6,6,6,0,35,35,2,2,120,0,2,2,4,3,3,14,0,0,0,0,168,0,27,0,1,1,6,
455,12799,3,Normal,31,4,4,4,0,35,44,2,4,80,0,2,3,2,0,0,15,0,0,0,0,112,11,11,0,1,1,6,+1 levelup
455,12799,4,Normal,26,5,5,5,0,44,44,4,4,100,0,3,3,5,0,0,13,0,0,0,0,140,0,20,0,1,1,6,
455,12799,5,Normal,38,6,6,6,0,44,35,4,4,120,0,3,3,4,0,0,12,0,0,0,0,168,9,24,0,1,1,6,
455,12799,6,Normal,34,3,3,3,0,35,35,4,4,60,0,3,3,2,0,0,10,0,0,0,0,84,0,8,0,1,1,6,
455,12799,7,Normal,31,4,4,4,0,35,28,4,7,80,0,3,4,1,0,0,9,0,0,0,0,112,38,15,0,1,1,6,+1 levelup
455,12799,8,Normal,29,2,2,2,0,28,36,7,7,40,0,4,4,2,0,0,7,0,0,0,0,56,-8,9,0,1,1,6,
455,12799,9,Normal,26,3,3,3,0,36,36,7,7,60,0,4,4,1,0,0,6,0,0,0,0,84,0,7,0,1,1,6,
455,12799,10,Normal,33,3,3,3,0,36,48,7,7,60,0,4,4,1,0,0,5,0,0,0,0,84,-12,6,0,1,1,6,
456,12800,1,Normal,35,4,4,3,0,27,0,0,0,60,0,1,1,5,8,3,13,0,0,0,0,111,27,27,1,0,0,4,floor1_town; party wiped
457,12801,1,Normal,29,2,2,2,0,27,27,0,0,40,0,1,1,4,1,0,15,3,3,0,0,56,0,8,0,1,1,3,floor1_town
457,12801,2,Normal,16,3,3,2,0,27,0,0,0,40,0,1,1,2,3,3,16,0,0,0,0,74,27,14,1,0,0,3,party wiped
458,12802,1,Normal,38,2,2,2,0,27,27,0,0,40,0,1,1,0,6,2,15,3,3,0,0,56,0,13,0,1,1,3,floor1_town
458,12802,2,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,1,2,0,17,1,3,0,0,56,0,7,0,1,1,3,
458,12802,3,Normal,31,4,4,4,0,27,23,0,2,80,0,1,2,3,1,3,17,0,0,0,0,112,11,20,0,1,1,3,+1 levelup
458,12802,4,Normal,21,3,3,2,0,23,0,2,2,40,0,2,2,4,0,0,16,0,0,0,0,56,23,14,1,0,0,3,party wiped
459,12803,1,Normal,30,2,2,2,0,27,27,0,0,40,0,1,1,1,6,4,15,3,3,0,0,56,0,14,0,1,1,3,floor1_town
459,12803,2,Normal,29,3,3,3,0,27,36,0,3,60,0,1,2,6,3,3,12,0,0,0,0,84,12,21,0,1,1,3,+1 levelup
459,12803,3,Normal,33,3,3,3,0,36,36,3,3,60,0,2,2,3,0,0,12,0,0,0,0,84,0,10,0,1,1,3,
459,12803,4,Normal,30,3,3,3,0,36,36,3,3,60,0,2,2,2,0,0,13,0,0,0,0,84,0,9,0,1,1,3,
459,12803,5,Normal,5,1,1,0,0,36,0,3,3,0,0,2,2,0,0,0,16,0,0,0,0,0,36,2,1,0,0,3,party wiped
460,12804,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,5,5,0,15,3,3,0,0,112,0,19,0,1,1,5,floor1_town
460,12804,2,Normal,35,6,6,6,0,27,36,0,1,120,0,1,2,4,3,3,14,0,0,0,0,168,0,24,0,1,1,5,+1 levelup
460,12804,3,Normal,28,4,4,4,0,36,24,1,1,80,0,2,2,4,0,0,13,0,0,0,0,112,12,19,0,1,1,5,
460,12804,4,Normal,30,3,3,3,0,24,28,1,2,60,0,2,3,4,0,0,12,0,0,0,0,84,16,14,0,1,1,5,+1 levelup
460,12804,5,Normal,30,1,1,1,0,28,22,2,2,20,0,3,3,2,0,0,13,0,0,0,0,28,6,7,0,1,1,5,
460,12804,6,Normal,33,4,4,4,0,22,44,2,2,80,0,3,3,4,0,0,9,0,0,0,0,112,-22,15,0,1,1,5,
460,12804,7,Normal,34,2,2,2,0,44,28,2,2,40,0,3,3,2,0,0,7,0,0,0,0,56,16,8,0,1,1,5,
460,12804,8,Normal,25,2,2,2,0,28,22,2,2,40,0,3,3,1,0,0,6,0,0,0,0,56,6,7,0,1,1,5,
460,12804,9,Normal,30,5,5,5,0,22,43,2,4,100,0,3,4,6,0,0,0,0,0,0,0,140,4,23,0,1,1,5,+1 levelup
460,12804,10,Normal,25,2,2,1,0,43,0,4,4,20,0,4,4,0,0,0,0,0,0,0,0,45,43,6,1,0,0,5,party wiped
461,12805,1,Normal,31,3,3,3,0,27,27,0,0,60,0,1,1,6,4,0,15,3,3,0,0,84,0,17,0,1,1,4,floor1_town
461,12805,2,Normal,13,2,2,1,0,27,0,0,0,20,0,1,1,2,3,3,16,0,0,0,0,42,27,13,1,0,0,4,party wiped
462,12806,1,Normal,39,5,5,5,0,27,34,0,3,100,0,1,2,5,15,1,15,3,3,0,0,140,0,29,0,1,1,6,floor1_town; +1 levelup
462,12806,2,Normal,37,5,5,5,0,34,22,3,3,100,0,2,2,4,3,3,14,0,0,0,0,140,12,25,0,1,1,6,
462,12806,3,Normal,39,5,5,5,0,22,42,3,6,100,0,2,3,4,0,0,13,0,0,0,0,140,0,15,0,1,1,6,+1 levelup
462,12806,4,Normal,26,3,3,3,0,42,42,6,6,60,0,3,3,5,0,0,11,0,0,0,0,84,0,16,0,1,1,6,
462,12806,5,Normal,31,3,3,3,0,42,31,6,6,60,0,3,3,3,0,0,11,0,0,0,0,84,11,11,0,1,1,6,
462,12806,6,Normal,38,4,4,4,0,31,26,6,6,80,0,3,3,3,0,0,8,0,0,0,0,112,5,13,0,1,1,6,
462,12806,7,Normal,29,2,2,2,0,26,30,6,6,40,0,3,3,2,0,0,6,0,0,0,0,56,-4,7,0,1,1,6,
462,12806,8,Normal,35,4,4,4,0,30,41,6,7,80,0,3,4,2,0,0,4,0,0,0,0,112,8,11,0,1,1,6,+1 levelup
462,12806,9,Normal,27,3,3,3,0,41,41,7,7,60,0,4,4,1,0,0,3,0,0,0,0,84,0,7,0,1,1,6,
462,12806,10,Normal,30,4,4,4,0,41,47,7,7,80,0,4,4,2,0,0,1,0,0,0,0,112,-6,12,0,1,1,6,
463,12807,1,Normal,31,3,3,3,0,27,27,0,0,60,0,1,1,2,6,0,15,3,3,0,0,84,0,13,0,1,1,4,floor1_town
463,12807,2,Normal,28,3,3,2,0,27,0,0,2,40,0,1,2,1,3,3,17,0,0,0,0,82,35,15,1,0,0,4,party wiped; +1 levelup
464,12808,1,Normal,40,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,0,0,0,1,1,1,floor1_town
464,12808,2,Normal,20,4,4,3,0,27,0,0,0,60,0,1,1,4,3,3,14,0,0,0,0,111,27,21,1,0,0,1,party wiped
465,12809,1,Normal,32,5,5,5,0,27,35,0,3,100,0,1,2,6,4,0,15,3,3,0,0,140,0,21,0,1,1,6,floor1_town; +1 levelup
465,12809,2,Normal,29,1,1,1,0,35,35,3,3,20,0,2,2,0,3,3,18,0,0,0,0,28,0,7,0,1,1,6,
465,12809,3,Normal,25,5,5,4,0,35,0,3,3,80,0,2,2,5,0,0,16,0,0,0,0,112,35,17,1,0,0,6,party wiped
466,12810,1,Normal,40,4,4,4,0,27,27,0,0,80,0,1,1,10,7,0,15,3,3,0,0,112,0,23,0,1,1,5,floor1_town
466,12810,2,Normal,38,4,4,4,0,27,35,0,2,80,0,1,2,1,3,2,17,0,1,0,0,112,0,13,0,1,1,5,+1 levelup
466,12810,3,Normal,25,3,3,3,0,35,19,2,2,60,0,2,2,2,0,1,18,0,0,0,0,84,16,9,0,1,1,5,
466,12810,4,Normal,35,2,2,2,0,19,24,2,2,40,0,2,2,3,0,0,18,0,0,0,0,56,-5,8,0,1,1,5,
466,12810,5,Normal,32,1,1,1,0,24,35,2,2,20,0,2,2,3,0,0,18,0,0,0,0,28,-11,8,0,1,1,5,
466,12810,6,Normal,40,3,3,3,0,35,43,2,4,60,0,2,3,4,0,0,14,0,0,0,0,84,0,12,0,1,1,5,+1 levelup
466,12810,7,Normal,25,4,4,4,0,43,22,4,4,80,0,3,3,2,0,0,12,0,0,0,0,112,21,16,0,1,1,5,
466,12810,8,Normal,38,5,5,5,0,22,43,4,4,100,0,3,3,5,0,0,7,0,0,0,0,140,-21,25,0,1,1,5,
466,12810,9,Normal,28,3,3,3,0,43,27,4,4,60,0,3,3,1,0,0,6,0,0,0,0,84,16,9,0,1,1,5,
466,12810,10,Normal,36,4,4,4,0,27,21,4,6,80,0,3,4,0,0,0,6,0,0,0,0,112,39,15,0,1,1,5,+1 levelup
467,12811,1,Normal,33,1,1,1,0,27,27,0,0,20,0,1,1,2,1,0,15,3,3,0,0,28,0,4,0,1,1,2,floor1_town
467,12811,2,Normal,30,2,2,2,0,27,27,0,0,40,0,1,1,1,3,3,17,0,0,0,0,56,0,14,0,1,1,2,
467,12811,3,Normal,35,4,4,4,0,27,36,0,2,80,0,1,2,7,0,0,13,0,0,0,0,112,0,20,0,1,1,2,+1 levelup
467,12811,4,Normal,38,3,3,3,0,36,36,2,2,60,0,2,2,3,0,0,13,0,0,0,0,84,0,10,0,1,1,2,
467,12811,5,Normal,39,5,5,5,0,36,44,2,5,100,0,2,3,6,0,0,10,0,0,0,0,140,12,19,0,1,1,2,+1 levelup
467,12811,6,Normal,25,1,1,1,0,44,35,5,5,20,0,3,3,1,0,0,9,0,0,0,0,28,9,9,0,1,1,2,
467,12811,7,Normal,30,1,1,1,0,35,44,5,5,20,0,3,3,1,0,0,8,0,0,0,0,28,-9,5,0,1,1,2,
467,12811,8,Normal,27,2,2,2,0,44,30,5,5,40,0,3,3,1,0,0,7,0,0,0,0,56,14,8,0,1,1,2,
467,12811,9,Normal,29,1,1,1,0,30,44,5,5,20,0,3,3,1,0,0,6,0,0,0,0,28,-14,5,0,1,1,2,
467,12811,10,Normal,33,2,2,2,0,44,35,5,5,40,0,3,3,1,0,0,5,0,0,0,0,56,9,8,0,1,1,2,
468,12812,1,Normal,25,2,2,2,0,27,27,0,0,40,0,1,1,3,3,2,15,3,3,0,0,56,0,10,0,1,1,3,floor1_town
468,12812,2,Normal,33,2,2,2,0,27,15,0,0,40,0,1,1,3,3,3,15,0,0,0,0,56,12,14,0,1,1,3,
468,12812,3,Normal,9,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,17,0,0,0,0,23,15,3,1,0,0,3,party wiped
469,12813,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,3,8,2,15,3,3,0,0,84,0,20,0,1,1,4,floor1_town
469,12813,2,Normal,8,2,2,1,0,27,0,0,0,20,0,1,1,4,3,3,14,0,0,0,0,53,27,15,1,0,0,4,party wiped
470,12814,1,Normal,26,2,2,2,0,27,27,0,0,40,0,1,1,2,6,3,15,3,3,0,0,56,12,15,0,1,1,3,floor1_town
470,12814,2,Normal,34,1,1,1,0,27,27,0,0,20,0,1,1,0,1,0,18,2,3,0,0,28,0,2,0,1,1,3,
470,12814,3,Normal,26,2,2,2,0,27,36,0,2,40,0,1,2,4,2,3,17,0,0,0,0,56,0,17,0,1,1,3,+1 levelup
470,12814,4,Normal,27,4,4,4,0,36,25,2,2,80,0,2,2,5,0,0,15,0,0,0,0,112,11,17,0,1,1,3,
470,12814,5,Normal,40,3,3,3,0,25,20,2,2,60,0,2,2,5,0,0,13,0,0,0,0,84,5,13,0,1,1,3,
470,12814,6,Normal,35,4,4,4,0,20,34,2,3,80,0,2,3,5,0,0,8,0,0,0,0,112,-7,19,0,1,1,3,+1 levelup
470,12814,7,Normal,39,5,5,5,0,34,43,3,3,100,0,3,3,5,0,0,3,0,0,0,0,140,-9,22,0,1,1,3,
470,12814,8,Normal,33,4,4,4,0,43,41,3,3,80,0,3,3,1,0,0,2,0,0,0,0,112,2,10,0,1,1,3,
470,12814,9,Normal,37,4,4,4,0,41,11,3,3,80,0,3,3,2,0,0,0,0,0,0,0,112,30,16,0,1,1,3,
470,12814,10,Normal,13,3,3,0,2,11,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,15,11,2,1,0,0,3,party wiped; flee×2
471,12815,1,Normal,34,4,4,4,0,27,27,0,0,80,0,1,1,5,8,0,15,3,3,0,0,112,0,21,0,1,1,5,floor1_town
471,12815,2,Normal,28,3,3,3,0,27,34,0,3,60,0,1,2,1,3,3,17,0,0,0,0,84,0,13,0,1,1,5,+1 levelup
471,12815,3,Normal,32,2,2,2,0,34,22,3,3,40,0,2,2,3,0,0,17,0,0,0,0,56,12,11,0,1,1,5,
471,12815,4,Normal,28,2,2,2,0,22,34,3,3,40,0,2,2,4,0,0,16,0,0,0,0,56,-12,11,0,1,1,5,
471,12815,5,Normal,35,4,4,4,0,34,42,3,4,80,0,2,3,5,0,0,14,0,0,0,0,112,12,16,0,1,1,5,+1 levelup
471,12815,6,Normal,30,5,5,5,0,42,21,4,4,100,0,3,3,3,0,0,11,0,0,0,0,140,21,20,0,1,1,5,
471,12815,7,Normal,32,3,3,3,0,21,35,4,4,60,0,3,3,2,0,0,9,0,0,0,0,84,-14,13,0,1,1,5,
471,12815,8,Normal,37,4,4,4,0,35,19,4,4,80,0,3,3,3,0,0,6,0,0,0,0,112,16,16,0,1,1,5,
471,12815,9,Normal,31,2,2,2,0,19,42,4,4,40,0,3,3,2,0,0,4,0,0,0,0,56,-23,8,0,1,1,5,
471,12815,10,Normal,34,1,1,1,0,42,49,4,6,20,0,3,4,1,0,0,3,0,0,0,0,28,14,6,0,1,1,5,+1 levelup
472,12816,1,Normal,27,1,1,1,0,27,27,0,0,20,0,1,1,0,3,0,15,3,3,0,0,28,0,4,0,1,1,2,floor1_town
472,12816,2,Normal,35,3,3,3,0,27,15,0,0,60,0,1,1,3,3,3,15,0,0,0,0,84,12,18,0,1,1,2,
472,12816,3,Normal,33,4,4,4,0,15,35,0,3,80,0,1,2,5,0,0,13,0,0,0,0,112,-12,18,0,1,1,2,+1 levelup
472,12816,4,Normal,25,0,0,0,0,35,35,3,3,0,0,2,2,0,0,0,16,0,0,0,0,0,0,0,0,1,1,2,
472,12816,5,Normal,35,3,3,3,0,35,24,3,3,60,0,2,2,3,0,0,16,0,0,0,0,84,11,12,0,1,1,2,
472,12816,6,Normal,6,1,1,0,0,24,0,3,3,0,0,2,2,1,0,0,15,0,0,0,0,18,24,5,1,0,0,2,party wiped
473,12817,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,2,9,4,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
473,12817,2,Normal,25,4,4,4,0,27,34,0,1,80,0,1,2,1,3,3,17,0,0,0,0,112,0,14,0,1,1,5,+1 levelup
473,12817,3,Normal,32,4,4,3,0,34,0,1,1,60,0,2,2,3,0,0,17,0,0,0,0,97,34,13,1,0,0,5,party wiped
474,12818,1,Normal,27,4,4,4,0,27,27,0,0,80,0,1,1,4,7,2,15,3,3,0,0,112,0,19,0,1,1,5,floor1_town
474,12818,2,Normal,34,4,4,4,0,27,23,0,3,80,0,1,2,1,3,3,17,0,0,0,0,112,12,14,0,1,1,5,+1 levelup
474,12818,3,Normal,32,3,3,3,0,23,26,3,3,60,0,2,2,2,0,0,18,0,0,0,0,84,-3,10,0,1,1,5,
474,12818,4,Normal,5,2,2,1,0,26,0,3,3,20,0,2,2,2,0,0,19,0,0,0,0,41,26,8,1,0,0,5,party wiped
475,12819,1,Normal,36,5,5,5,0,27,35,0,2,100,0,1,2,6,13,5,15,3,3,0,0,140,0,34,0,1,1,6,floor1_town; +1 levelup
475,12819,2,Normal,28,3,3,3,0,35,28,2,2,60,0,2,2,1,2,0,17,1,3,0,0,84,7,9,0,1,1,6,
475,12819,3,Normal,30,2,2,2,0,28,26,2,2,40,0,2,2,0,1,0,20,0,3,0,0,56,2,10,0,1,1,6,
475,12819,4,Normal,26,2,2,2,0,26,35,2,2,40,0,2,2,2,0,3,21,0,0,0,0,56,-9,12,0,1,1,6,
475,12819,5,Normal,39,4,4,4,0,35,44,2,5,80,0,2,3,1,0,0,23,0,0,0,0,112,9,14,0,1,1,6,+1 levelup
475,12819,6,Normal,33,4,4,4,0,44,26,5,5,80,0,3,3,2,0,0,21,0,0,0,0,112,18,14,0,1,1,6,
475,12819,7,Normal,40,4,4,4,0,26,21,5,5,80,0,3,3,3,0,0,18,0,0,0,0,112,5,15,0,1,1,6,
475,12819,8,Normal,27,6,6,6,0,21,53,5,7,120,0,3,4,3,0,0,15,0,0,0,0,168,0,20,0,1,1,6,+1 levelup
475,12819,9,Normal,32,3,3,3,0,53,32,7,7,60,0,4,4,2,0,0,13,0,0,0,0,84,21,14,0,1,1,6,
475,12819,10,Normal,39,4,4,4,0,32,27,7,7,80,0,4,4,1,0,0,12,0,0,0,0,112,5,10,0,1,1,6,
476,12820,1,Normal,28,5,5,5,0,27,35,0,1,100,0,1,2,5,4,0,15,3,3,0,0,140,0,23,0,1,1,6,floor1_town; +1 levelup
476,12820,2,Normal,33,2,2,2,0,35,35,1,1,40,0,2,2,1,3,0,17,0,3,0,0,56,0,8,0,1,1,6,
476,12820,3,Normal,37,5,5,5,0,35,35,1,1,100,0,2,2,7,0,3,13,0,0,0,0,140,0,29,0,1,1,6,
476,12820,4,Normal,39,3,3,3,0,35,44,1,2,60,0,2,3,2,0,0,14,0,0,0,0,84,11,12,0,1,1,6,+1 levelup
476,12820,5,Normal,28,2,2,2,0,44,21,2,2,40,0,3,3,0,0,0,17,0,0,0,0,56,23,4,0,1,1,6,
476,12820,6,Normal,31,3,3,3,0,21,35,2,2,60,0,3,3,2,0,0,15,0,0,0,0,84,-14,11,0,1,1,6,
476,12820,7,Normal,26,4,4,4,0,35,24,2,2,80,0,3,3,3,0,0,12,0,0,0,0,112,11,18,0,1,1,6,
476,12820,8,Normal,30,2,2,2,0,24,35,2,2,40,0,3,3,2,0,0,10,0,0,0,0,56,-11,6,0,1,1,6,
476,12820,9,Normal,33,5,5,5,0,35,45,2,4,100,0,3,4,4,0,0,6,0,0,0,0,140,8,19,0,1,1,6,+1 levelup
476,12820,10,Normal,30,1,1,1,0,45,50,4,4,20,0,4,4,1,0,0,5,0,0,0,0,28,-5,6,0,1,1,6,
477,12821,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,2,8,1,15,3,3,0,0,112,0,16,0,1,1,5,floor1_town
477,12821,2,Normal,36,4,4,4,0,27,18,0,1,80,0,1,2,1,3,3,17,0,0,0,0,112,16,16,0,1,1,5,+1 levelup
477,12821,3,Normal,40,5,5,5,0,18,23,1,1,100,0,2,2,6,0,0,14,0,0,0,0,140,-5,21,0,1,1,5,
477,12821,4,Normal,31,2,2,2,0,23,43,1,2,40,0,2,3,2,0,0,15,0,0,0,0,56,-11,9,0,1,1,5,+1 levelup
477,12821,5,Normal,33,3,3,3,0,43,27,2,2,60,0,3,3,2,0,0,16,0,0,0,0,84,16,12,0,1,1,5,
477,12821,6,Normal,30,3,3,3,0,27,22,2,2,60,0,3,3,4,0,0,12,0,0,0,0,84,5,20,0,1,1,5,
477,12821,7,Normal,26,5,5,5,0,22,43,2,2,100,0,3,3,5,0,0,7,0,0,0,0,140,-21,20,0,1,1,5,
477,12821,8,Normal,31,4,4,4,0,43,52,2,3,80,0,3,4,3,0,0,4,0,0,0,0,112,14,22,0,1,1,5,+1 levelup
477,12821,9,Normal,28,4,4,4,0,52,49,3,3,80,0,4,4,2,0,0,2,0,0,0,0,112,3,12,0,1,1,5,
477,12821,10,Normal,35,5,5,5,0,49,52,3,3,100,0,4,4,2,0,0,0,0,0,0,0,140,-3,15,0,1,1,5,
478,12822,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,4,8,1,15,3,3,0,0,84,0,20,0,1,1,4,floor1_town
478,12822,2,Normal,25,3,3,3,0,27,27,0,2,60,0,1,2,1,3,3,17,0,0,0,0,84,9,13,0,1,1,4,+1 levelup
478,12822,3,Normal,28,3,3,3,0,27,24,2,2,60,0,2,2,3,0,0,17,0,0,0,0,84,3,13,0,1,1,4,
478,12822,4,Normal,17,4,4,3,0,24,0,2,2,60,0,2,2,5,0,0,15,0,0,0,0,84,24,21,1,0,0,4,party wiped
479,12823,1,Normal,37,6,6,6,0,27,34,0,1,120,0,1,2,6,7,0,15,3,3,0,0,168,9,26,0,1,1,7,floor1_town; +1 levelup
479,12823,2,Normal,25,2,2,2,0,34,25,1,1,40,0,2,2,1,3,0,17,0,3,0,0,56,9,10,0,1,1,7,
479,12823,3,Normal,26,5,5,5,0,25,34,1,1,100,0,2,2,2,0,3,18,0,0,0,0,140,-9,16,0,1,1,7,
479,12823,4,Normal,39,4,4,4,0,34,24,1,2,80,0,2,3,5,0,0,16,0,0,0,0,112,27,20,0,1,1,7,+1 levelup
479,12823,5,Normal,37,4,4,4,0,24,33,2,2,80,0,3,3,2,0,0,17,0,0,0,0,112,-9,11,0,1,1,7,
479,12823,6,Normal,28,3,3,3,0,33,24,2,2,60,0,3,3,3,0,0,14,0,0,0,0,84,9,16,0,1,1,7,
479,12823,7,Normal,35,2,2,2,0,24,42,2,2,40,0,3,3,3,0,0,11,0,0,0,0,56,-18,13,0,1,1,7,
479,12823,8,Normal,28,4,4,4,0,42,50,2,3,80,0,3,4,2,0,0,9,0,0,0,0,112,14,13,0,1,1,7,+1 levelup
479,12823,9,Normal,34,3,3,3,0,50,37,3,3,60,0,4,4,2,0,0,7,0,0,0,0,84,13,13,0,1,1,7,
479,12823,10,Normal,34,3,3,3,0,37,23,3,3,60,0,4,4,2,0,0,5,0,0,0,0,84,14,14,0,1,1,7,
480,12824,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,1,7,1,15,3,3,0,0,84,0,15,0,1,1,4,floor1_town
480,12824,2,Normal,40,3,3,3,0,27,20,0,2,60,0,1,2,3,3,3,15,0,0,0,0,84,16,14,0,1,1,4,+1 levelup
480,12824,3,Normal,40,5,5,5,0,20,20,2,2,100,0,2,2,10,0,0,8,0,0,0,0,140,0,29,0,1,1,4,
480,12824,4,Normal,29,5,5,5,0,20,33,2,4,100,0,2,3,7,0,0,4,0,0,0,0,140,-6,22,0,1,1,4,+1 levelup
480,12824,5,Normal,26,4,4,4,0,33,34,4,4,80,0,3,3,2,0,0,5,0,0,0,0,112,-1,10,0,1,1,4,
480,12824,6,Normal,30,5,5,5,0,34,43,4,4,100,0,3,3,4,0,0,1,0,0,0,0,140,-9,18,0,1,1,4,
480,12824,7,Normal,4,1,1,0,0,43,0,4,4,0,0,3,3,1,0,0,0,0,0,0,0,26,43,9,1,0,0,4,party wiped
481,12825,1,Normal,38,3,3,3,0,27,27,0,0,60,0,1,1,2,7,1,15,3,3,0,0,84,0,19,0,1,1,4,floor1_town
481,12825,2,Normal,31,5,5,4,0,27,0,0,3,80,0,1,2,2,3,3,16,0,0,0,0,112,34,18,1,0,0,4,party wiped; +1 levelup
482,12826,1,Normal,30,3,3,3,0,27,27,0,0,60,0,1,1,2,5,3,15,3,3,0,0,84,12,18,0,1,1,4,floor1_town
482,12826,2,Normal,27,4,4,4,0,27,23,0,2,80,0,1,2,3,3,3,15,0,0,0,0,112,24,18,0,1,1,4,+1 levelup
482,12826,3,Normal,29,5,5,4,0,23,0,2,2,80,0,2,2,7,0,0,11,0,0,0,0,136,23,26,1,0,0,4,party wiped
483,12827,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,0,8,1,15,3,3,0,0,84,0,14,0,1,1,4,floor1_town
483,12827,2,Normal,39,3,3,3,0,27,22,0,2,60,0,1,2,3,3,3,15,0,0,0,0,84,12,17,0,1,1,4,+1 levelup
483,12827,3,Normal,29,3,3,3,0,22,16,2,2,60,0,2,2,4,0,0,14,0,0,0,0,84,6,12,0,1,1,4,
483,12827,4,Normal,20,2,2,1,0,16,0,2,2,20,0,2,2,3,0,0,14,0,0,0,0,46,16,10,1,0,0,4,party wiped
484,12828,1,Normal,31,4,4,4,0,27,27,0,0,80,0,1,1,3,10,0,15,3,3,0,0,112,0,19,0,1,1,5,floor1_town
484,12828,2,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,2,3,3,16,0,0,0,0,9,27,10,1,0,0,5,party wiped
485,12829,1,Normal,39,5,5,5,0,27,35,0,2,100,0,1,2,6,11,2,15,3,3,0,0,140,0,26,0,1,1,6,floor1_town; +1 levelup
485,12829,2,Normal,26,3,3,3,0,35,35,2,2,60,0,2,2,0,3,3,18,0,0,0,0,84,0,11,0,1,1,6,
485,12829,3,Normal,39,2,2,2,0,35,35,2,2,40,0,2,2,2,0,0,19,0,0,0,0,56,0,7,0,1,1,6,
485,12829,4,Normal,30,5,5,5,0,35,43,2,4,100,0,2,3,5,0,0,17,0,0,0,0,140,0,20,0,1,1,6,+1 levelup
485,12829,5,Normal,36,0,0,0,0,43,43,4,4,0,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,1,1,6,
485,12829,6,Normal,33,2,2,2,0,43,43,4,4,40,0,3,3,1,0,0,19,0,0,0,0,56,0,6,0,1,1,6,
485,12829,7,Normal,26,3,3,3,0,43,43,4,4,60,0,3,3,1,0,0,18,0,0,0,0,84,0,6,0,1,1,6,
