run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
294,12638,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,6,1,0,0,party wiped
295,12639,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,35,27,12,1,0,0,party wiped
296,12640,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,0,10,0,1,1,
296,12640,2,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,2,3,0,0,46,27,6,1,0,0,party wiped
297,12641,1,Normal,36,3,3,3,0,27,14,0,0,15,0,1,1,3,3,2,0,0,1,0,0,84,13,21,0,1,1,
297,12641,2,Normal,4,1,1,0,0,14,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,18,14,4,1,0,0,party wiped
298,12642,1,Normal,28,4,4,4,0,27,27,0,0,20,0,1,1,3,3,3,0,0,0,0,0,112,0,22,0,1,1,
298,12642,2,Normal,26,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,
298,12642,3,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,1,0,0,0,0,83,27,18,1,0,0,party wiped
299,12643,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
300,12644,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,1,3,3,0,0,23,27,6,1,0,0,party wiped
301,12645,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,9,27,3,1,0,0,party wiped
302,12646,1,Normal,30,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,0,4,0,1,1,
302,12646,2,Normal,32,5,5,4,0,27,0,0,0,20,0,1,1,4,1,0,0,2,3,0,0,126,27,21,1,0,0,party wiped
303,12647,1,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,3,0,0,93,27,19,1,0,0,party wiped
304,12648,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,3,1,0,0,party wiped
305,12649,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
306,12650,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,3,1,0,0,party wiped
307,12651,1,Normal,39,3,3,3,0,27,27,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,0,16,0,1,1,
307,12651,2,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,1,1,3,0,0,18,27,5,1,0,0,party wiped
308,12652,1,Normal,32,2,2,2,0,27,19,0,0,10,0,1,1,3,3,1,0,0,2,0,0,56,8,14,0,1,1,
308,12652,2,Normal,16,2,2,1,0,19,0,0,0,5,0,1,1,1,0,0,2,0,2,0,0,42,19,7,1,0,0,party wiped
309,12653,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,7,1,0,0,party wiped
310,12654,1,Normal,16,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,27,2,1,0,0,party wiped
311,12655,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
312,12656,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,1,3,3,0,0,18,27,5,1,0,0,party wiped
313,12657,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,2,3,3,0,0,56,27,7,1,0,0,party wiped
314,12658,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,13,1,0,0,party wiped
315,12659,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
316,12660,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
317,12661,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,23,27,3,1,0,0,party wiped
318,12662,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,3,3,0,0,0,0,0,72,27,23,1,0,0,party wiped
319,12663,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,11,1,0,0,party wiped
320,12664,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,0,1,3,0,0,70,27,12,1,0,0,party wiped
321,12665,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,44,27,6,1,0,0,party wiped
322,12666,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,3,3,3,0,0,0,0,0,70,27,18,1,0,0,party wiped
323,12667,1,Normal,22,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,28,27,11,1,0,0,party wiped
324,12668,1,Normal,23,4,4,3,0,27,0,0,0,15,0,1,1,2,0,0,1,3,3,0,0,107,27,13,1,0,0,party wiped
325,12669,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,14,1,0,0,party wiped
326,12670,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,4,1,0,0,party wiped
327,12671,1,Normal,31,3,3,3,0,27,15,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,12,19,0,1,1,
327,12671,2,Normal,27,1,1,1,0,15,27,0,0,5,0,1,1,1,0,0,2,1,3,0,0,28,-12,3,0,1,1,
327,12671,3,Normal,40,5,5,5,0,27,17,0,0,25,0,1,1,5,1,3,0,0,0,0,0,140,10,29,0,1,1,
327,12671,4,Normal,27,4,4,1,2,17,0,0,0,5,0,1,1,3,0,0,0,0,0,0,0,28,17,7,1,0,0,party wiped; flee×2
328,12672,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,51,27,11,1,0,0,party wiped
329,12673,1,Normal,31,3,3,3,0,27,1,0,0,15,0,1,1,3,3,3,0,0,0,0,0,84,26,23,0,1,1,
329,12673,2,Normal,8,2,2,1,0,1,0,0,0,5,0,1,1,1,0,0,2,0,0,0,0,37,27,4,1,0,0,party wiped
330,12674,1,Normal,40,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,12,5,0,1,1,
330,12674,2,Normal,22,1,1,0,0,15,0,0,0,0,0,1,1,2,0,0,3,3,3,0,0,18,15,4,1,0,0,party wiped
331,12675,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,51,27,8,1,0,0,party wiped
332,12676,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,27,7,1,0,0,party wiped
333,12677,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,28,27,7,1,0,0,party wiped
334,12678,1,Normal,25,3,3,3,0,27,15,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,12,14,0,1,1,
334,12678,2,Normal,30,3,3,2,1,15,6,0,0,10,0,1,1,3,0,3,0,0,0,0,0,56,9,15,0,1,1,flee×1
334,12678,3,Normal,7,2,2,1,0,6,0,0,0,5,0,1,1,2,0,0,1,0,0,0,0,42,27,6,1,0,0,party wiped
335,12679,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,9,27,4,1,0,0,party wiped
336,12680,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,46,27,7,1,0,0,party wiped
337,12681,1,Normal,34,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,12,12,0,1,1,
337,12681,2,Normal,29,2,2,2,0,15,15,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,0,7,0,1,1,
337,12681,3,Normal,8,2,2,1,0,15,0,0,0,5,0,1,1,3,2,0,0,1,3,0,0,55,15,12,1,0,0,party wiped
338,12682,1,Normal,26,3,3,3,0,27,19,0,0,15,0,1,1,3,3,1,0,0,2,0,0,84,8,17,0,1,1,
338,12682,2,Normal,30,2,2,2,0,19,27,0,0,10,0,1,1,2,0,0,1,0,2,0,0,56,-8,5,0,1,1,
338,12682,3,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,27,27,10,1,0,0,party wiped
339,12683,1,Normal,26,5,5,4,0,27,0,0,0,20,0,1,1,3,3,0,0,0,3,0,0,123,27,21,1,0,0,party wiped
340,12684,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,27,6,1,0,0,party wiped
341,12685,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,55,27,11,1,0,0,party wiped
342,12686,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
343,12687,1,Normal,36,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,12,9,0,1,1,
343,12687,2,Normal,26,1,1,1,0,15,27,0,0,5,0,1,1,3,0,0,0,3,3,0,0,28,-12,6,0,1,1,
343,12687,3,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,2,3,3,0,0,56,27,10,1,0,0,party wiped
344,12688,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,6,1,0,0,party wiped
345,12689,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,46,27,8,1,0,0,party wiped
346,12690,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,6,1,0,0,party wiped
347,12691,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
348,12692,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,3,2,0,0,1,3,0,0,56,0,10,0,1,1,
348,12692,2,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,3,1,0,0,0,3,0,0,84,0,12,0,1,1,
348,12692,3,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,0,0,3,0,0,27,27,8,1,0,0,party wiped
349,12693,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,44,27,7,1,0,0,party wiped
350,12694,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
351,12695,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,46,27,11,1,0,0,party wiped
352,12696,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,27,7,1,0,0,party wiped
353,12697,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,1,3,3,0,0,56,27,8,1,0,0,party wiped
354,12698,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,16,27,3,1,0,0,party wiped
355,12699,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,70,27,13,1,0,0,party wiped
356,12700,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,12,1,0,0,party wiped
357,12701,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,37,27,9,1,0,0,party wiped
358,12702,1,Normal,25,5,5,4,0,27,0,0,0,20,0,1,1,3,3,3,0,0,0,0,0,121,27,24,1,0,0,party wiped
359,12703,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,27,27,3,1,0,0,party wiped
360,12704,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,14,27,4,1,0,0,party wiped
361,12705,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,12,7,0,1,1,
361,12705,2,Normal,26,3,3,2,0,15,0,0,0,10,0,1,1,3,1,0,0,1,3,0,0,79,15,13,1,0,0,party wiped
362,12706,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,55,27,7,1,0,0,party wiped
363,12707,1,Normal,27,1,1,1,0,27,18,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,9,5,0,1,1,
363,12707,2,Normal,24,2,2,1,0,18,0,0,0,5,0,1,1,2,0,0,2,3,3,0,0,28,18,7,1,0,0,party wiped
364,12708,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,46,27,10,1,0,0,party wiped
365,12709,1,Normal,28,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,0,4,0,1,1,
365,12709,2,Normal,33,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,3,3,3,0,0,70,27,8,1,0,0,party wiped
366,12710,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,8,1,0,0,party wiped
367,12711,1,Normal,29,4,4,4,0,27,15,0,0,20,0,1,1,3,1,0,0,2,3,0,0,112,12,16,0,1,1,
367,12711,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,2,0,0,1,2,3,0,0,9,15,5,1,0,0,party wiped
368,12712,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,14,27,4,1,0,0,party wiped
369,12713,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
370,12714,1,Normal,38,3,3,3,0,27,19,0,0,15,0,1,1,3,3,1,0,0,2,0,0,84,8,19,0,1,1,
370,12714,2,Normal,25,2,2,2,0,19,17,0,0,10,0,1,1,3,0,2,0,0,0,0,0,56,2,14,0,1,1,
370,12714,3,Normal,6,1,1,0,0,17,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,17,1,1,0,0,party wiped
371,12715,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
372,12716,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,37,27,9,1,0,0,party wiped
373,12717,1,Normal,15,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,14,27,2,1,0,0,party wiped
374,12718,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,14,27,2,1,0,0,party wiped
375,12719,1,Normal,32,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,0,0,0,1,1,
375,12719,2,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,6,3,3,0,0,18,27,2,1,0,0,party wiped
376,12720,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,27,11,1,0,0,party wiped
377,12721,1,Normal,31,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,0,1,3,0,0,56,27,13,1,0,0,party wiped
378,12722,1,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,0,3,3,0,0,84,0,12,0,1,1,
378,12722,2,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,70,27,12,1,0,0,party wiped
379,12723,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,27,3,1,0,0,party wiped
380,12724,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,37,27,11,1,0,0,party wiped
381,12725,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
382,12726,1,Normal,26,5,5,5,0,27,25,0,0,25,0,1,1,3,3,3,0,0,0,0,0,140,2,25,0,1,1,
382,12726,2,Normal,33,3,3,3,0,25,15,0,0,15,0,1,1,3,0,0,0,0,0,0,0,84,10,12,0,1,1,
382,12726,3,Normal,12,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,1,0,0,0,0,46,15,9,1,0,0,party wiped
383,12727,1,Normal,35,4,4,4,0,27,19,0,0,20,0,1,1,3,3,1,0,0,2,0,0,112,8,17,0,1,1,
383,12727,2,Normal,9,2,2,1,0,19,0,0,0,5,0,1,1,3,0,0,0,0,2,0,0,28,19,10,1,0,0,party wiped
384,12728,1,Normal,27,1,1,1,0,27,27,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,0,3,0,1,1,
384,12728,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,1,3,3,0,0,51,27,12,1,0,0,party wiped
385,12729,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,74,27,14,1,0,0,party wiped
386,12730,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,6,1,0,0,party wiped
387,12731,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,79,27,13,1,0,0,party wiped
388,12732,1,Normal,28,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,1,3,3,0,0,56,12,8,0,1,1,
388,12732,2,Normal,12,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,4,3,3,0,0,0,15,1,1,0,0,party wiped
389,12733,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,74,27,14,1,0,0,party wiped
390,12734,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,27,11,1,0,0,party wiped
391,12735,1,Normal,34,4,4,3,0,27,0,0,0,15,0,1,1,3,3,3,0,0,0,0,0,102,27,20,1,0,0,party wiped
392,12736,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,53,27,9,1,0,0,party wiped
393,12737,1,Normal,22,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,8,1,0,0,party wiped
394,12738,1,Normal,31,2,2,2,0,27,18,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,9,15,0,1,1,
394,12738,2,Normal,12,2,2,1,0,18,0,0,0,5,0,1,1,3,2,3,0,0,0,0,0,55,18,15,1,0,0,party wiped
395,12739,1,Normal,39,4,4,4,0,27,27,0,0,20,0,1,1,3,3,0,0,0,3,0,0,112,0,15,0,1,1,
395,12739,2,Normal,35,4,4,3,1,27,7,0,0,15,0,1,1,3,0,3,0,0,0,0,0,84,20,16,0,1,1,flee×1
395,12739,3,Normal,28,2,2,1,0,7,0,0,0,5,0,1,1,3,0,0,0,0,0,0,0,55,27,7,1,0,0,party wiped
396,12740,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,4,1,0,0,party wiped
397,12741,1,Normal,24,4,4,3,0,27,0,0,0,15,0,1,1,3,3,3,0,0,0,0,0,107,27,20,1,0,0,party wiped
398,12742,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,28,27,11,1,0,0,party wiped
399,12743,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,27,2,1,0,0,party wiped
400,12744,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,8,1,0,0,party wiped
401,12745,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,7,1,0,0,party wiped
402,12746,1,Normal,29,4,4,3,0,27,0,0,0,15,0,1,1,3,3,3,0,0,0,0,0,107,27,20,1,0,0,party wiped
403,12747,1,Normal,26,4,4,4,0,27,19,0,0,20,0,1,1,3,3,1,0,0,2,0,0,112,8,23,0,1,1,
403,12747,2,Normal,33,2,2,2,0,19,23,0,0,10,0,1,1,3,0,2,0,0,0,0,0,56,-4,10,0,1,1,
403,12747,3,Normal,1,1,1,0,0,23,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,9,23,4,1,0,0,party wiped
404,12748,1,Normal,34,5,5,4,0,27,0,0,0,20,0,1,1,3,3,3,0,0,0,0,0,130,27,22,1,0,0,party wiped
405,12749,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,3,3,0,0,0,3,0,0,56,0,12,0,1,1,
405,12749,2,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,0,3,0,0,18,27,3,1,0,0,party wiped
406,12750,1,Normal,35,2,2,2,0,27,27,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,0,10,0,1,1,
406,12750,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,2,3,0,0,27,27,5,1,0,0,party wiped
407,12751,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,42,27,5,1,0,0,party wiped
408,12752,1,Normal,36,3,3,3,0,27,15,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,12,16,0,1,1,
408,12752,2,Normal,7,2,2,1,0,15,0,0,0,5,0,1,1,3,0,3,0,0,0,0,0,46,15,12,1,0,0,party wiped
409,12753,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
410,12754,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,0,1,3,0,0,56,27,14,1,0,0,party wiped
411,12755,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,5,1,0,0,party wiped
412,12756,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,51,27,7,1,0,0,party wiped
413,12757,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,23,27,8,1,0,0,party wiped
414,12758,1,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,0,16,0,1,1,
414,12758,2,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,1,2,0,0,1,0,0,46,27,14,1,0,0,party wiped
415,12759,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,28,27,13,1,0,0,party wiped
416,12760,1,Normal,38,4,4,4,0,27,27,0,0,20,0,1,1,3,3,0,0,0,3,0,0,112,0,22,0,1,1,
416,12760,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,0,2,0,0,1,0,0,51,27,11,1,0,0,party wiped
417,12761,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
418,12762,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
419,12763,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,27,27,9,1,0,0,party wiped
420,12764,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,3,3,0,0,0,0,0,70,27,20,1,0,0,party wiped
421,12765,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,3,1,0,0,party wiped
422,12766,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,42,27,6,1,0,0,party wiped
423,12767,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,5,1,0,0,party wiped
424,12768,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,14,27,3,1,0,0,party wiped
425,12769,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,27,2,1,0,0,party wiped
426,12770,1,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,3,3,0,0,0,3,0,0,56,0,13,0,1,1,
426,12770,2,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,0,3,0,0,37,27,8,1,0,0,party wiped
427,12771,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,37,27,7,1,0,0,party wiped
428,12772,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,1,3,3,0,0,56,12,8,0,1,1,
428,12772,2,Normal,9,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,4,3,3,0,0,9,15,1,1,0,0,party wiped
429,12773,1,Normal,35,4,4,4,0,27,15,0,0,20,0,1,1,3,3,2,0,0,1,0,0,112,12,19,0,1,1,
429,12773,2,Normal,17,2,2,1,0,15,0,0,0,5,0,1,1,0,0,0,3,0,1,0,0,37,15,4,1,0,0,party wiped
430,12774,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,7,1,0,0,party wiped
431,12775,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,46,27,5,1,0,0,party wiped
432,12776,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,0,3,3,0,0,84,0,14,0,1,1,
432,12776,2,Normal,33,4,4,4,0,27,19,0,0,20,0,1,1,3,3,1,0,0,2,0,0,112,8,21,0,1,1,
432,12776,3,Normal,38,2,2,2,0,19,15,0,0,10,0,1,1,3,0,0,0,0,2,0,0,56,4,10,0,1,1,
432,12776,4,Normal,34,1,1,1,0,15,19,0,0,5,0,1,1,3,0,1,0,0,1,0,0,28,-4,8,0,1,1,
432,12776,5,Normal,10,1,1,0,0,19,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,18,19,6,1,0,0,party wiped
433,12777,1,Normal,37,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,12,5,0,1,1,
433,12777,2,Normal,2,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,5,3,3,0,0,0,15,1,1,0,0,party wiped
434,12778,1,Normal,29,3,3,3,0,27,19,0,0,15,0,1,1,3,3,3,0,0,0,0,0,84,8,24,0,1,1,
434,12778,2,Normal,4,1,1,0,0,19,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,14,19,8,1,0,0,party wiped
435,12779,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,49,27,11,1,0,0,party wiped
436,12780,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
437,12781,1,Normal,38,5,5,5,0,27,19,0,0,25,0,1,1,3,3,1,0,0,2,0,0,140,8,21,0,1,1,
437,12781,2,Normal,25,2,2,1,0,19,0,0,0,5,0,1,1,3,0,0,0,0,2,0,0,37,19,8,1,0,0,party wiped
438,12782,1,Normal,30,3,3,3,0,27,15,0,0,15,0,1,1,2,0,0,1,3,3,0,0,84,12,10,0,1,1,
