run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
103,12447,1,Normal,30,3,3,1,27,15,0,0,5,0,1,1,1,0,0,0,28,30,6,0,1,1,fled battle; fled battle
103,12447,2,Normal,38,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
103,12447,3,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
103,12447,4,Normal,40,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
103,12447,5,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
103,12447,6,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
103,12447,7,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
103,12447,8,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
103,12447,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,10,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
104,12448,1,Normal,8,1,1,0,27,0,0,0,0,0,1,1,0,0,0,0,14,27,2,1,0,0,party wiped
105,12449,1,Normal,31,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
105,12449,2,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
105,12449,3,Normal,37,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
105,12449,4,Normal,35,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
105,12449,5,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
105,12449,6,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
105,12449,7,Normal,28,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
105,12449,8,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
105,12449,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,10,Normal,27,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
106,12450,1,Normal,39,3,3,1,27,15,0,0,5,0,1,1,0,0,0,0,28,12,3,0,1,1,fled battle; fled battle
106,12450,2,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
106,12450,3,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
106,12450,4,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
106,12450,5,Normal,32,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
106,12450,6,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
106,12450,7,Normal,40,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
106,12450,8,Normal,31,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
106,12450,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,10,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
107,12451,1,Normal,32,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
107,12451,2,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
107,12451,3,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
107,12451,4,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
107,12451,5,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
107,12451,6,Normal,36,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
107,12451,7,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
107,12451,8,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
107,12451,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,10,Normal,36,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
108,12452,1,Normal,40,5,5,1,27,15,0,0,5,0,1,1,1,0,0,0,37,30,4,0,1,1,fled battle; fled battle; fled battle; fled battle
108,12452,2,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
108,12452,3,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
108,12452,4,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
108,12452,5,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
108,12452,6,Normal,28,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
108,12452,7,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
108,12452,8,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
108,12452,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,10,Normal,27,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
109,12453,1,Normal,32,2,2,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle
109,12453,2,Normal,34,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
109,12453,3,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
109,12453,4,Normal,31,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
109,12453,5,Normal,26,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
109,12453,6,Normal,33,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
109,12453,7,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
109,12453,8,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
109,12453,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,10,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
110,12454,1,Normal,25,3,3,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle
110,12454,2,Normal,25,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
110,12454,3,Normal,36,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
110,12454,4,Normal,34,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
110,12454,5,Normal,34,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
110,12454,6,Normal,27,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
110,12454,7,Normal,29,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
110,12454,8,Normal,25,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
110,12454,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,10,Normal,40,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
111,12455,1,Normal,33,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
111,12455,2,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
111,12455,3,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
111,12455,4,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
111,12455,5,Normal,35,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
111,12455,6,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
111,12455,7,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
111,12455,8,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
111,12455,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,10,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
112,12456,1,Normal,25,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
112,12456,2,Normal,32,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
112,12456,3,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
112,12456,4,Normal,33,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
112,12456,5,Normal,30,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
112,12456,6,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
112,12456,7,Normal,27,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
112,12456,8,Normal,37,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
112,12456,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,10,Normal,40,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
113,12457,1,Normal,34,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
113,12457,2,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
113,12457,3,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
113,12457,4,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
113,12457,5,Normal,32,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
113,12457,6,Normal,34,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
113,12457,7,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
113,12457,8,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
113,12457,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,10,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
114,12458,1,Normal,26,1,1,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle
114,12458,2,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
114,12458,3,Normal,28,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
114,12458,4,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
114,12458,5,Normal,29,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
114,12458,6,Normal,35,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
114,12458,7,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
114,12458,8,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
114,12458,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,10,Normal,40,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
115,12459,1,Normal,34,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
115,12459,2,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
115,12459,3,Normal,37,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
115,12459,4,Normal,25,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
115,12459,5,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
115,12459,6,Normal,38,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
115,12459,7,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
115,12459,8,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
115,12459,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,10,Normal,33,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
116,12460,1,Normal,27,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle
116,12460,2,Normal,31,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
116,12460,3,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
116,12460,4,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
116,12460,5,Normal,35,6,6,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
116,12460,6,Normal,37,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
116,12460,7,Normal,39,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
116,12460,8,Normal,38,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
116,12460,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,10,Normal,26,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
117,12461,1,Normal,35,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,2,0,1,1,fled battle; fled battle; fled battle
117,12461,2,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
117,12461,3,Normal,33,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
117,12461,4,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
117,12461,5,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
117,12461,6,Normal,40,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
117,12461,7,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
117,12461,8,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
117,12461,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,10,Normal,28,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
118,12462,1,Normal,28,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
118,12462,2,Normal,26,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
118,12462,3,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
118,12462,4,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
118,12462,5,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
118,12462,6,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
118,12462,7,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
118,12462,8,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
118,12462,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,10,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
119,12463,1,Normal,36,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
119,12463,2,Normal,38,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
119,12463,3,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
119,12463,4,Normal,37,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
119,12463,5,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
119,12463,6,Normal,30,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
119,12463,7,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
119,12463,8,Normal,40,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
119,12463,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,10,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
120,12464,1,Normal,28,3,3,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle
120,12464,2,Normal,30,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
120,12464,3,Normal,25,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
120,12464,4,Normal,30,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
120,12464,5,Normal,33,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
120,12464,6,Normal,27,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
120,12464,7,Normal,25,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
120,12464,8,Normal,26,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
120,12464,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,10,Normal,27,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
121,12465,1,Normal,37,3,3,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle; fled battle
121,12465,2,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
121,12465,3,Normal,28,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
121,12465,4,Normal,37,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
121,12465,5,Normal,26,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
121,12465,6,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
121,12465,7,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
121,12465,8,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
121,12465,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,10,Normal,30,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
122,12466,1,Normal,29,2,2,0,27,15,0,0,0,0,1,1,1,0,0,0,14,30,2,0,1,1,fled battle; fled battle
122,12466,2,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
122,12466,3,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
122,12466,4,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
122,12466,5,Normal,28,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
122,12466,6,Normal,38,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
122,12466,7,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
122,12466,8,Normal,32,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
122,12466,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,10,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
123,12467,1,Normal,37,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
123,12467,2,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
123,12467,3,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
123,12467,4,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
