run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
267,12611,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,42,27,7,1,0,0,floor1_town; party wiped
268,12612,1,Normal,33,3,3,3,0,27,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,0,17,0,1,1,floor1_town
268,12612,2,Normal,30,5,5,4,0,27,0,0,0,20,0,1,1,9,0,0,2,3,3,0,0,130,27,27,1,0,0,party wiped
269,12613,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
270,12614,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
271,12615,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
272,12616,1,Normal,35,4,4,4,0,27,27,0,0,20,0,1,1,11,0,0,4,3,3,0,0,112,0,29,0,1,1,floor1_town
272,12616,2,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,7,3,3,0,0,0,27,2,1,0,0,party wiped
273,12617,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,12,11,0,1,1,floor1_town
273,12617,2,Normal,6,2,2,1,0,15,0,0,0,5,0,1,1,3,0,0,11,3,3,0,0,37,15,8,1,0,0,party wiped
274,12618,1,Normal,36,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,12,15,0,1,1,floor1_town
274,12618,2,Normal,14,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,14,15,1,1,0,0,party wiped
275,12619,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
276,12620,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
277,12621,1,Normal,12,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,79,27,19,1,0,0,floor1_town; party wiped
278,12622,1,Normal,37,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,12,0,1,1,floor1_town
278,12622,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,13,3,3,0,0,9,27,4,1,0,0,party wiped
279,12623,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,0,27,5,1,0,0,floor1_town; party wiped
280,12624,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,28,27,5,1,0,0,floor1_town; party wiped
281,12625,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,3,1,0,0,floor1_town; party wiped
282,12626,1,Normal,38,5,5,5,0,27,27,0,0,25,0,1,1,10,0,0,5,3,3,0,0,140,0,26,0,1,1,floor1_town
282,12626,2,Normal,31,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,4,3,3,0,0,56,0,12,0,1,1,
282,12626,3,Normal,20,4,4,3,0,27,0,0,0,15,0,1,1,6,0,0,1,3,3,0,0,93,27,18,1,0,0,party wiped
283,12627,1,Normal,31,3,3,3,0,27,15,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,12,11,0,1,1,floor1_town
283,12627,2,Normal,8,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,14,3,3,0,0,9,15,1,1,0,0,party wiped
284,12628,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,70,27,13,1,0,0,floor1_town; party wiped
285,12629,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,27,8,1,0,0,floor1_town; party wiped
286,12630,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
287,12631,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
288,12632,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
289,12633,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,9,27,4,1,0,0,floor1_town; party wiped
290,12634,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,12,3,3,0,0,18,27,7,1,0,0,floor1_town; party wiped
291,12635,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,6,1,0,0,floor1_town; party wiped
292,12636,1,Normal,26,1,1,1,0,27,15,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,12,8,0,1,1,floor1_town
292,12636,2,Normal,15,3,3,2,0,15,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,70,15,12,1,0,0,party wiped
293,12637,1,Normal,29,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,83,27,13,1,0,0,floor1_town; party wiped
294,12638,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
295,12639,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,35,27,12,1,0,0,floor1_town; party wiped
296,12640,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,9,0,1,1,floor1_town
296,12640,2,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,12,3,3,0,0,46,27,6,1,0,0,party wiped
297,12641,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,11,3,3,0,0,37,27,13,1,0,0,floor1_town; party wiped
298,12642,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,6,0,0,9,3,3,0,0,55,27,15,1,0,0,floor1_town; party wiped
299,12643,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
300,12644,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,23,27,6,1,0,0,floor1_town; party wiped
301,12645,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,9,27,3,1,0,0,floor1_town; party wiped
302,12646,1,Normal,30,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,0,4,0,1,1,floor1_town
302,12646,2,Normal,38,6,6,6,0,27,27,0,0,30,0,1,1,12,0,0,4,3,3,0,0,168,0,36,0,1,1,
302,12646,3,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,7,3,3,0,0,9,27,2,1,0,0,party wiped
303,12647,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,8,0,0,7,3,3,0,0,65,27,18,1,0,0,floor1_town; party wiped
304,12648,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
305,12649,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
306,12650,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
307,12651,1,Normal,34,4,4,3,0,27,0,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,27,18,1,0,0,floor1_town; party wiped
308,12652,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,8,0,0,7,3,3,0,0,83,27,16,1,0,0,floor1_town; party wiped
309,12653,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,7,1,0,0,floor1_town; party wiped
310,12654,1,Normal,16,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
311,12655,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
312,12656,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,18,27,5,1,0,0,floor1_town; party wiped
313,12657,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,27,7,1,0,0,floor1_town; party wiped
314,12658,1,Normal,34,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,13,0,1,1,floor1_town
314,12658,2,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,5,0,0,8,3,3,0,0,84,12,15,0,1,1,
314,12658,3,Normal,40,5,5,5,0,15,27,0,0,25,0,1,1,10,0,0,1,3,3,0,0,140,-12,30,0,1,1,
314,12658,4,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,4,3,3,0,0,9,27,2,1,0,0,party wiped
315,12659,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
316,12660,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
317,12661,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,3,1,0,0,floor1_town; party wiped
318,12662,1,Normal,33,5,5,4,0,27,0,0,0,20,0,1,1,12,0,0,3,3,3,0,0,130,27,29,1,0,0,floor1_town; party wiped
319,12663,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,13,0,1,1,floor1_town
319,12663,2,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,9,3,3,0,0,65,27,12,1,0,0,party wiped
320,12664,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,70,27,12,1,0,0,floor1_town; party wiped
321,12665,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,44,27,6,1,0,0,floor1_town; party wiped
322,12666,1,Normal,33,5,5,4,0,27,0,0,0,20,0,1,1,8,0,0,7,3,3,0,0,112,27,23,1,0,0,floor1_town; party wiped
323,12667,1,Normal,29,2,2,2,0,27,18,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,9,15,0,1,1,floor1_town
323,12667,2,Normal,13,2,2,1,0,18,0,0,0,5,0,1,1,1,0,0,12,3,3,0,0,37,18,6,1,0,0,party wiped
324,12668,1,Normal,23,4,4,3,0,27,0,0,0,15,0,1,1,2,0,0,13,3,3,0,0,107,27,13,1,0,0,floor1_town; party wiped
325,12669,1,Normal,30,2,2,2,0,27,18,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,9,13,0,1,1,floor1_town
325,12669,2,Normal,20,2,2,1,0,18,0,0,0,5,0,1,1,2,0,0,12,3,3,0,0,37,18,7,1,0,0,party wiped
326,12670,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,4,1,0,0,floor1_town; party wiped
327,12671,1,Normal,31,5,5,4,0,27,0,0,0,20,0,1,1,8,0,0,7,3,3,0,0,126,27,28,1,0,0,floor1_town; party wiped
328,12672,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,74,27,14,1,0,0,floor1_town; party wiped
329,12673,1,Normal,26,4,4,3,0,27,0,0,0,15,0,1,1,10,0,0,5,3,3,0,0,93,27,27,1,0,0,floor1_town; party wiped
330,12674,1,Normal,40,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,12,5,0,1,1,floor1_town
330,12674,2,Normal,22,1,1,0,0,15,0,0,0,0,0,1,1,2,0,0,15,3,3,0,0,18,15,4,1,0,0,party wiped
331,12675,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,51,27,8,1,0,0,floor1_town; party wiped
332,12676,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,27,7,1,0,0,floor1_town; party wiped
333,12677,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,27,7,1,0,0,floor1_town; party wiped
334,12678,1,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,0,16,0,1,1,floor1_town
334,12678,2,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,7,3,3,0,0,46,27,11,1,0,0,party wiped
335,12679,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,9,27,4,1,0,0,floor1_town; party wiped
336,12680,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,46,27,7,1,0,0,floor1_town; party wiped
337,12681,1,Normal,34,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,12,12,0,1,1,floor1_town
337,12681,2,Normal,29,2,2,2,0,15,15,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,0,7,0,1,1,
337,12681,3,Normal,2,1,1,0,0,15,0,0,0,0,0,1,1,4,0,0,11,3,3,0,0,25,15,9,1,0,0,party wiped
338,12682,1,Normal,26,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,15,0,1,1,floor1_town
338,12682,2,Normal,11,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,8,3,3,0,0,56,27,14,1,0,0,party wiped
339,12683,1,Normal,18,4,4,3,0,27,0,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,27,14,1,0,0,floor1_town; party wiped
340,12684,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
341,12685,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,55,27,11,1,0,0,floor1_town; party wiped
342,12686,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
343,12687,1,Normal,36,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,12,9,0,1,1,floor1_town
343,12687,2,Normal,26,1,1,1,0,15,27,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,-12,6,0,1,1,
343,12687,3,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,27,10,1,0,0,party wiped
344,12688,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
345,12689,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,46,27,8,1,0,0,floor1_town; party wiped
346,12690,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
347,12691,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
348,12692,1,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,16,0,1,1,floor1_town
348,12692,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,11,3,3,0,0,18,27,3,1,0,0,party wiped
349,12693,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,44,27,7,1,0,0,floor1_town; party wiped
350,12694,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
351,12695,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,11,3,3,0,0,46,27,11,1,0,0,floor1_town; party wiped
352,12696,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,27,7,1,0,0,floor1_town; party wiped
353,12697,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,27,8,1,0,0,floor1_town; party wiped
354,12698,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,16,27,3,1,0,0,floor1_town; party wiped
355,12699,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,70,27,13,1,0,0,floor1_town; party wiped
356,12700,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,27,12,1,0,0,floor1_town; party wiped
357,12701,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,37,27,9,1,0,0,floor1_town; party wiped
358,12702,1,Normal,22,4,4,3,0,27,0,0,0,15,0,1,1,9,0,0,6,3,3,0,0,111,27,23,1,0,0,floor1_town; party wiped
359,12703,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,27,27,3,1,0,0,floor1_town; party wiped
360,12704,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,14,27,4,1,0,0,floor1_town; party wiped
361,12705,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,0,8,0,1,1,floor1_town
361,12705,2,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,13,3,3,0,0,46,27,7,1,0,0,party wiped
362,12706,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,55,27,7,1,0,0,floor1_town; party wiped
363,12707,1,Normal,27,1,1,1,0,27,18,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,9,5,0,1,1,floor1_town
363,12707,2,Normal,24,2,2,1,0,18,0,0,0,5,0,1,1,2,0,0,14,3,3,0,0,28,18,7,1,0,0,party wiped
364,12708,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,51,27,11,1,0,0,floor1_town; party wiped
365,12709,1,Normal,28,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,0,4,0,1,1,floor1_town
365,12709,2,Normal,33,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,15,3,3,0,0,70,27,8,1,0,0,party wiped
366,12710,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
367,12711,1,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,4,0,0,11,3,3,0,0,112,0,15,0,1,1,floor1_town
367,12711,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,12,3,3,0,0,9,27,6,1,0,0,party wiped
368,12712,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,14,27,4,1,0,0,floor1_town; party wiped
369,12713,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
370,12714,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,11,3,3,0,0,46,27,12,1,0,0,floor1_town; party wiped
371,12715,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
372,12716,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,37,27,9,1,0,0,floor1_town; party wiped
373,12717,1,Normal,15,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
374,12718,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
375,12719,1,Normal,32,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,0,0,0,1,1,floor1_town
375,12719,2,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,18,3,3,0,0,18,27,2,1,0,0,party wiped
376,12720,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,27,11,1,0,0,floor1_town; party wiped
377,12721,1,Normal,32,2,2,2,0,27,27,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,0,11,0,1,1,floor1_town
377,12721,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,11,3,3,0,0,28,27,6,1,0,0,party wiped
378,12722,1,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,12,3,3,0,0,84,0,12,0,1,1,floor1_town
378,12722,2,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,70,27,12,1,0,0,party wiped
379,12723,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,3,1,0,0,floor1_town; party wiped
380,12724,1,Normal,26,4,4,4,0,27,15,0,0,20,0,1,1,8,0,0,7,3,3,0,0,112,12,21,0,1,1,floor1_town
380,12724,2,Normal,30,2,2,2,0,15,27,0,0,10,0,1,1,5,0,0,5,3,3,0,0,56,-12,10,0,1,1,
380,12724,3,Normal,36,4,4,4,0,27,15,0,0,20,0,1,1,8,1,0,0,2,3,0,0,112,12,28,0,1,1,
380,12724,4,Normal,26,4,4,3,0,15,0,0,0,15,0,1,1,3,0,0,0,2,3,0,0,98,15,17,1,0,0,party wiped
381,12725,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
382,12726,1,Normal,26,4,4,4,0,27,15,0,0,20,0,1,1,4,0,0,11,3,3,0,0,112,12,15,0,1,1,floor1_town
382,12726,2,Normal,31,4,4,4,0,15,27,0,0,20,0,1,1,4,0,0,10,3,3,0,0,112,-12,17,0,1,1,
382,12726,3,Normal,27,3,3,3,0,27,27,0,0,15,0,1,1,8,0,0,5,3,3,0,0,84,0,22,0,1,1,
382,12726,4,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,8,3,3,0,0,37,27,5,1,0,0,party wiped
383,12727,1,Normal,32,4,4,3,0,27,0,0,0,15,0,1,1,5,0,0,10,3,3,0,0,102,27,15,1,0,0,floor1_town; party wiped
384,12728,1,Normal,27,1,1,1,0,27,27,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,0,3,0,1,1,floor1_town
384,12728,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,13,3,3,0,0,51,27,12,1,0,0,party wiped
385,12729,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,65,27,14,1,0,0,floor1_town; party wiped
386,12730,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
387,12731,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,79,27,13,1,0,0,floor1_town; party wiped
388,12732,1,Normal,28,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,12,8,0,1,1,floor1_town
388,12732,2,Normal,12,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,16,3,3,0,0,0,15,1,1,0,0,party wiped
389,12733,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,74,27,13,1,0,0,floor1_town; party wiped
390,12734,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,27,11,1,0,0,floor1_town; party wiped
391,12735,1,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,13,0,1,1,floor1_town
391,12735,2,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,8,0,0,6,3,3,0,0,84,27,21,1,0,0,party wiped
392,12736,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,53,27,9,1,0,0,floor1_town; party wiped
393,12737,1,Normal,22,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
394,12738,1,Normal,31,2,2,2,0,27,15,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,12,14,0,1,1,floor1_town
394,12738,2,Normal,31,2,2,2,0,15,27,0,0,10,0,1,1,5,0,0,9,3,3,0,0,56,-12,10,0,1,1,
394,12738,3,Normal,27,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,10,3,3,0,0,28,0,4,0,1,1,
394,12738,4,Normal,19,4,4,3,0,27,0,0,0,15,0,1,1,12,0,0,1,3,3,0,0,93,27,28,1,0,0,party wiped
395,12739,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,83,27,14,1,0,0,floor1_town; party wiped
396,12740,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,4,1,0,0,floor1_town; party wiped
397,12741,1,Normal,40,5,5,5,0,27,18,0,0,25,0,1,1,9,0,0,6,3,3,0,0,140,9,25,0,1,1,floor1_town
397,12741,2,Normal,39,3,3,3,0,18,15,0,0,15,0,1,1,5,0,0,4,3,3,0,0,84,3,16,0,1,1,
397,12741,3,Normal,25,4,4,3,0,15,0,0,0,15,0,1,1,6,0,0,1,3,3,0,0,98,15,19,1,0,0,party wiped
398,12742,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,27,11,1,0,0,floor1_town; party wiped
399,12743,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
400,12744,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
401,12745,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,7,1,0,0,floor1_town; party wiped
402,12746,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,70,27,12,1,0,0,floor1_town; party wiped
403,12747,1,Normal,26,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,12,21,0,1,1,floor1_town
403,12747,2,Normal,25,3,3,3,0,15,27,0,0,15,0,1,1,7,0,0,6,3,3,0,0,84,-12,16,0,1,1,
403,12747,3,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,6,0,0,3,3,3,0,0,56,0,18,0,1,1,
403,12747,4,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,3,3,0,0,51,27,9,1,0,0,party wiped
404,12748,1,Normal,34,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,12,17,0,1,1,floor1_town
