run_id,seed,floor,floor_type,steps_moved,encounters,battles,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
101,12445,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
101,12445,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
101,12445,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
101,12445,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,1,Normal,38,5,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
102,12446,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
102,12446,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,1,Normal,30,7,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
103,12447,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
103,12447,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,1,Normal,39,8,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
104,12448,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
104,12448,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,1,Normal,31,8,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
105,12449,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
105,12449,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,1,Normal,39,6,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
106,12450,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
106,12450,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,1,Normal,32,4,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
107,12451,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
107,12451,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,1,Normal,40,7,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
108,12452,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
108,12452,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,1,Normal,32,2,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
109,12453,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
109,12453,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,1,Normal,25,6,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
110,12454,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
110,12454,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,1,Normal,33,5,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
111,12455,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
111,12455,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,1,Normal,25,5,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
112,12456,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
112,12456,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,1,Normal,34,6,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
113,12457,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
113,12457,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,1,Normal,26,1,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
114,12458,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
114,12458,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,1,Normal,34,3,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
115,12459,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
115,12459,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,1,Normal,27,2,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
116,12460,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
116,12460,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,1,Normal,35,4,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
117,12461,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
117,12461,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,1,Normal,28,7,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
118,12462,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
118,12462,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,1,Normal,36,6,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
119,12463,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
119,12463,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,1,Normal,28,5,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
120,12464,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
120,12464,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,1,Normal,37,7,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
121,12465,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
121,12465,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,1,Normal,29,4,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
122,12466,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,7,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,8,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,9,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
122,12466,10,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
123,12467,1,Normal,37,7,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
123,12467,2,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
123,12467,3,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
123,12467,4,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
123,12467,5,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
123,12467,6,NoPool,0,0,0,26,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
