run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
339,12683,1,Normal,19,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,93,27,16,1,0,0,party wiped
340,12684,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,28,27,9,1,0,0,party wiped
341,12685,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,56,27,15,1,0,0,party wiped
342,12686,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,70,27,12,1,0,0,party wiped
343,12687,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,77,27,16,1,0,0,party wiped
344,12688,1,Normal,28,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,93,27,16,1,0,0,party wiped
345,12689,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
346,12690,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,42,27,12,1,0,0,party wiped
347,12691,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
348,12692,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,51,27,11,1,0,0,party wiped
349,12693,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,55,27,9,1,0,0,party wiped
350,12694,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
351,12695,1,Normal,39,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,14,0,1,1,
351,12695,2,Normal,16,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,23,21,6,1,0,0,party wiped
352,12696,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,4,1,0,0,party wiped
353,12697,1,Normal,40,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,102,27,19,1,0,0,party wiped
354,12698,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,16,27,3,1,0,0,party wiped
355,12699,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,16,1,0,0,party wiped
356,12700,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,6,1,0,0,party wiped
357,12701,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,55,27,9,1,0,0,party wiped
358,12702,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,3,3,0,0,0,0,23,27,14,1,0,0,party wiped
359,12703,1,Normal,26,3,3,3,0,27,11,0,0,15,0,1,1,3,2,0,1,0,0,84,16,14,0,1,1,
359,12703,2,Normal,1,1,1,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,14,11,3,1,0,0,party wiped
360,12704,1,Normal,34,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,9,0,1,1,
360,12704,2,Normal,9,2,2,1,0,15,0,0,0,5,0,1,1,0,2,0,1,0,0,37,15,5,1,0,0,party wiped
361,12705,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,2,0,1,3,0,0,56,12,7,0,1,1,
361,12705,2,Normal,28,2,2,1,0,15,0,0,0,5,0,1,1,1,3,0,0,0,0,28,15,10,1,0,0,party wiped
362,12706,1,Normal,34,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,70,27,16,1,0,0,party wiped
363,12707,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,3,0,0,18,27,6,1,0,0,party wiped
364,12708,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,46,27,11,1,0,0,party wiped
365,12709,1,Normal,28,1,1,1,0,27,15,0,0,5,0,1,1,1,0,2,3,0,0,28,12,3,0,1,1,
365,12709,2,Normal,27,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,3,0,0,51,15,9,1,0,0,party wiped
366,12710,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,15,1,0,0,party wiped
367,12711,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,15,1,0,0,party wiped
368,12712,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,44,27,10,1,0,0,party wiped
369,12713,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
370,12714,1,Normal,38,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,8,0,1,1,
370,12714,2,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,1,3,0,0,9,27,2,1,0,0,party wiped
371,12715,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,70,27,13,1,0,0,party wiped
372,12716,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,17,1,0,0,party wiped
373,12717,1,Normal,15,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
374,12718,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
375,12719,1,Normal,32,0,0,0,0,27,27,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,1,1,
375,12719,2,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
376,12720,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,13,1,0,0,party wiped
377,12721,1,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
378,12722,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,83,27,13,1,0,0,party wiped
379,12723,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,3,1,0,0,party wiped
380,12724,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,42,27,9,1,0,0,party wiped
381,12725,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
382,12726,1,Normal,26,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,10,0,1,1,
382,12726,2,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,0,2,0,1,0,0,37,27,8,1,0,0,party wiped
383,12727,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,28,27,9,1,0,0,party wiped
384,12728,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,10,0,1,1,
384,12728,2,Normal,10,1,1,0,0,15,0,0,0,0,0,1,1,0,3,0,0,0,0,18,15,6,1,0,0,party wiped
385,12729,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,51,27,7,1,0,0,party wiped
386,12730,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,55,27,7,1,0,0,party wiped
387,12731,1,Normal,18,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,102,27,17,1,0,0,party wiped
388,12732,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,4,1,0,0,party wiped
389,12733,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,0,27,4,1,0,0,party wiped
390,12734,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,5,1,0,0,party wiped
391,12735,1,Normal,38,5,5,3,2,27,6,0,0,15,0,1,1,3,3,0,0,0,0,84,21,17,0,1,1,flee×2
391,12735,2,Normal,10,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,party wiped; flee×2
392,12736,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,37,27,9,1,0,0,party wiped
393,12737,1,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,10,1,0,0,party wiped
394,12738,1,Normal,31,1,1,1,0,27,27,0,0,5,0,1,1,2,0,1,3,0,0,28,0,7,0,1,1,
394,12738,2,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,0,0,1,3,0,0,37,27,3,1,0,0,party wiped
395,12739,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,7,1,0,0,party wiped
396,12740,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,4,1,0,0,party wiped
397,12741,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,10,1,0,0,party wiped
398,12742,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,70,27,17,1,0,0,party wiped
399,12743,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
400,12744,1,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,51,27,7,1,0,0,party wiped
401,12745,1,Normal,25,2,2,2,0,27,7,0,0,10,0,1,1,3,3,0,0,0,0,56,20,18,0,1,1,
401,12745,2,Normal,19,3,3,0,2,7,0,0,0,0,0,1,1,0,0,0,0,0,0,9,7,1,1,0,0,party wiped; flee×2
402,12746,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,44,27,11,1,0,0,party wiped
403,12747,1,Normal,26,3,3,3,0,27,16,0,0,15,0,1,1,3,1,0,2,0,0,84,11,15,0,1,1,
403,12747,2,Normal,1,1,1,0,0,16,0,0,0,0,0,1,1,0,2,0,0,0,0,18,16,4,1,0,0,party wiped
404,12748,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,74,27,12,1,0,0,party wiped
405,12749,1,Normal,15,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,6,1,0,0,party wiped
406,12750,1,Normal,35,1,1,1,0,27,27,0,0,5,0,1,1,2,0,1,3,0,0,28,0,5,0,1,1,
406,12750,2,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,1,2,0,1,0,0,46,27,9,1,0,0,party wiped
407,12751,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,5,1,0,0,party wiped
408,12752,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,13,1,0,0,party wiped
409,12753,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
410,12754,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,1,0,2,3,0,0,81,27,8,1,0,0,party wiped
411,12755,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,46,27,9,1,0,0,party wiped
412,12756,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,51,27,8,1,0,0,party wiped
413,12757,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,12,1,0,0,party wiped
414,12758,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,51,27,8,1,0,0,party wiped
415,12759,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,28,27,9,1,0,0,party wiped
416,12760,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,7,1,0,0,party wiped
417,12761,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,51,27,13,1,0,0,party wiped
418,12762,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
419,12763,1,Normal,25,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,84,27,18,1,0,0,party wiped
420,12764,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,51,27,8,1,0,0,party wiped
421,12765,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,3,1,0,0,party wiped
422,12766,1,Normal,16,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,102,27,17,1,0,0,party wiped
423,12767,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,8,1,0,0,party wiped
424,12768,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,3,1,0,0,party wiped
425,12769,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
426,12770,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,74,27,18,1,0,0,party wiped
427,12771,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,25,27,6,1,0,0,party wiped
428,12772,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,70,27,8,1,0,0,party wiped
429,12773,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,28,27,14,1,0,0,party wiped
430,12774,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,6,1,0,0,party wiped
431,12775,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,18,27,5,1,0,0,party wiped
432,12776,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,13,0,1,1,
432,12776,2,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,0,0,28,27,4,1,0,0,party wiped
433,12777,1,Normal,37,2,2,2,0,27,13,0,0,10,0,1,1,3,0,0,3,0,0,56,14,12,0,1,1,
433,12777,2,Normal,29,2,2,2,0,13,19,0,0,10,0,1,1,0,3,0,0,0,0,56,-6,7,0,1,1,
433,12777,3,Normal,16,1,1,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,9,19,2,1,0,0,party wiped
434,12778,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,8,1,0,0,party wiped
435,12779,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,5,1,0,0,party wiped
436,12780,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
437,12781,1,Normal,38,4,4,4,0,27,27,0,0,20,0,1,1,3,0,0,3,0,0,112,0,12,0,1,1,
437,12781,2,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,0,0,9,27,2,1,0,0,party wiped
438,12782,1,Normal,30,3,3,3,0,27,24,0,0,15,0,1,1,3,3,0,0,0,0,84,3,16,0,1,1,
438,12782,2,Normal,20,1,1,0,0,24,0,0,0,0,0,1,1,0,0,0,0,0,0,23,24,2,1,0,0,party wiped
439,12783,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,7,1,0,0,party wiped
440,12784,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,3,2,0,1,0,0,18,27,8,1,0,0,party wiped
441,12785,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,4,1,0,0,party wiped
442,12786,1,Normal,32,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,3,0,0,56,0,10,0,1,1,
442,12786,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,2,0,1,0,0,16,27,6,1,0,0,party wiped
443,12787,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,83,27,14,1,0,0,party wiped
444,12788,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,3,1,0,0,party wiped
445,12789,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,42,27,8,1,0,0,party wiped
446,12790,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,4,1,0,0,party wiped
447,12791,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,17,1,0,0,party wiped
448,12792,1,Normal,34,4,4,3,1,27,7,0,0,15,0,1,1,3,3,0,0,0,0,84,20,18,0,1,1,flee×1
448,12792,2,Normal,30,3,3,0,2,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,1,0,0,party wiped; flee×2
449,12793,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
450,12794,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,8,1,0,0,party wiped
451,12795,1,Normal,22,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,93,27,16,1,0,0,party wiped
452,12796,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,7,1,0,0,party wiped
453,12797,1,Normal,28,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,7,0,1,1,
453,12797,2,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,1,2,0,1,0,0,42,27,7,1,0,0,party wiped
454,12798,1,Normal,36,4,4,2,2,27,6,0,0,10,0,1,1,3,3,0,0,0,0,56,21,16,0,1,1,flee×2
454,12798,2,Normal,23,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,party wiped; flee×2
455,12799,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
456,12800,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,1,0,2,3,0,0,56,27,8,1,0,0,party wiped
457,12801,1,Normal,29,1,1,1,0,27,27,0,0,5,0,1,1,1,0,2,3,0,0,28,0,4,0,1,1,
457,12801,2,Normal,13,1,1,0,0,27,0,0,0,0,0,1,1,1,0,1,3,0,0,9,27,3,1,0,0,party wiped
458,12802,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,8,1,0,0,party wiped
459,12803,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,7,1,0,0,party wiped
460,12804,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,55,27,10,1,0,0,party wiped
461,12805,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,51,27,8,1,0,0,party wiped
462,12806,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,5,1,0,0,party wiped
463,12807,1,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,10,0,1,1,
463,12807,2,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,3,0,0,0,0,27,27,7,1,0,0,party wiped
464,12808,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,3,1,0,0,party wiped
465,12809,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,6,1,0,0,party wiped
466,12810,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,18,1,0,0,party wiped
467,12811,1,Normal,32,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,74,27,16,1,0,0,party wiped
468,12812,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,5,1,0,0,party wiped
469,12813,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,5,1,0,0,party wiped
470,12814,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,28,27,5,1,0,0,party wiped
471,12815,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,10,1,0,0,party wiped
472,12816,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,37,27,13,1,0,0,party wiped
473,12817,1,Normal,35,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,7,0,1,1,
473,12817,2,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,1,3,0,0,0,27,2,1,0,0,party wiped
474,12818,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
475,12819,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,23,27,7,1,0,0,party wiped
476,12820,1,Normal,25,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,84,27,15,1,0,0,party wiped
477,12821,1,Normal,34,4,4,3,0,27,0,0,0,15,0,1,1,1,0,2,3,0,0,84,27,11,1,0,0,party wiped
478,12822,1,Normal,29,3,3,3,0,27,19,0,0,15,0,1,1,3,1,0,2,0,0,84,8,11,0,1,1,
478,12822,2,Normal,15,4,4,1,2,19,0,0,0,5,0,1,1,0,2,0,0,0,0,28,19,6,1,0,0,party wiped; flee×2
479,12823,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,83,27,13,1,0,0,party wiped
480,12824,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,83,27,15,1,0,0,party wiped
481,12825,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,79,27,11,1,0,0,party wiped
482,12826,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,56,27,9,1,0,0,party wiped
483,12827,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
484,12828,1,Normal,31,1,1,1,0,27,18,0,0,5,0,1,1,0,0,3,3,0,0,28,9,5,0,1,1,
484,12828,2,Normal,12,1,1,0,0,18,0,0,0,0,0,1,1,1,0,2,3,0,0,18,18,3,1,0,0,party wiped
485,12829,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
486,12830,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,9,1,0,0,party wiped
487,12831,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,3,1,0,0,party wiped
488,12832,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,16,27,5,1,0,0,party wiped
489,12833,1,Normal,25,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,15,0,1,1,
489,12833,2,Normal,5,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,9,21,2,1,0,0,party wiped
490,12834,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
491,12835,1,Normal,25,3,3,3,0,27,22,0,0,15,0,1,1,3,1,0,2,0,0,84,5,11,0,1,1,
491,12835,2,Normal,7,2,2,1,0,22,0,0,0,5,0,1,1,0,2,0,0,0,0,42,22,6,1,0,0,party wiped
492,12836,1,Normal,34,3,3,3,0,27,27,0,0,15,0,1,1,2,0,1,3,0,0,84,0,10,0,1,1,
492,12836,2,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,1,3,0,0,0,0,55,27,12,1,0,0,party wiped
493,12837,1,Normal,26,2,2,2,0,27,15,0,0,10,0,1,1,1,0,2,3,0,0,56,12,9,0,1,1,
493,12837,2,Normal,26,3,3,2,0,15,0,0,0,10,0,1,1,2,2,0,1,0,0,74,15,12,1,0,0,party wiped
494,12838,1,Normal,34,3,3,3,0,27,23,0,0,15,0,1,1,3,2,0,1,0,0,84,4,15,0,1,1,
494,12838,2,Normal,24,2,2,1,0,23,0,0,0,5,0,1,1,0,0,0,1,0,0,28,23,4,1,0,0,party wiped
495,12839,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,11,1,0,0,party wiped
496,12840,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,37,27,10,1,0,0,party wiped
497,12841,1,Normal,28,3,3,3,0,27,19,0,0,15,0,1,1,3,1,0,2,0,0,84,8,12,0,1,1,
497,12841,2,Normal,6,1,1,0,0,19,0,0,0,0,0,1,1,0,1,0,1,0,0,14,19,3,1,0,0,party wiped
498,12842,1,Normal,36,4,4,4,0,27,23,0,0,20,0,1,1,3,2,0,1,0,0,112,4,15,0,1,1,
498,12842,2,Normal,4,1,1,0,0,23,0,0,0,0,0,1,1,0,1,0,0,0,0,18,23,3,1,0,0,party wiped
499,12843,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,11,0,1,1,
499,12843,2,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,0,2,0,1,0,0,46,27,10,1,0,0,party wiped
500,12844,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,42,27,8,1,0,0,party wiped
501,12845,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,42,27,5,1,0,0,party wiped
502,12846,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,74,27,13,1,0,0,party wiped
503,12847,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,37,27,3,1,0,0,party wiped
504,12848,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,46,27,12,1,0,0,party wiped
505,12849,1,Normal,21,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,102,27,15,1,0,0,party wiped
506,12850,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,51,27,9,1,0,0,party wiped
507,12851,1,Normal,31,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,14,0,1,1,
507,12851,2,Normal,24,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,9,21,2,1,0,0,party wiped
508,12852,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,55,27,15,1,0,0,party wiped
509,12853,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
510,12854,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,70,27,10,1,0,0,party wiped
511,12855,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,70,27,12,1,0,0,party wiped
512,12856,1,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,6,1,0,0,party wiped
